dataVersion,matchId,participants,Game Length
2,EUW1_5566507335,"['SpJPWvLyRrrDiAbnuLLsKA9sKXAp2kpZAuxCR8djHTOSuSYk64BGGTEmyfdWFVGPtHe76wY__MHQXg', 'eUXRpjTc_hGVu5CCzxWom7dwdPQlIw8VEmvZB_ne4N_hRVLQ9WTBaJhSfRwWOpaDzPQ4WzdXcNk2IA', 'd1nd75d1GTEsVZo9FX3Iqvh3AY3KT9Gq-UqCO5bCC3e2aPNWw5SN33E8NWWl3FCCWYmFnzCeJZBfRA', 'oBMreOsNhpNRGHJUr0Sx-JIe1bCapUITPfrDIVwmke8oj0rEUSW4WNJM8HS0MtwQi5GUH5r5KvaXkw', 'SLVu_1WYGo4rd7InLxjcuJBqkqrFL4eLNK9uNMRQsSwcuQjPvsHn92nHvOpBGmlDOn5lQhjY_ng_WA', 'stQWT_VuvJ4o4K-0H86ua5mW4Ifmo0nER5O3gUlp0IlCtzpcjCRITxzU9IYGwCXFem0k2dUl6SLnOA', 'tD9qEDbDkIRPsQrGHyFhJJguptF1ANaxuw5ONS0veNuKJoKZBoCOCYodieuW8zCaE0CpnrRTT1LayA', 'Qc0sksdw-24jE9gcY3J261EXiduq3zJNDUMBCxvRPmJ0rUb5Cb3ydLv7aVklsEI_jUHdU_GTVahe4A', 'mbcAonQOn1idCN5ePEYF_93340fPkhsZejt-aaJpgHPr51sOu-DlWTrrkaz99_j2akGYKUqk-mhpSQ', 'W8eMghs62mK_Zi4Acz5D08tXYKkwTIis7QoK83AAc6v61BY8W-ao1AEdt84zvveNokaVYl4bwZomeA']",1517051
2,EUW1_5551393808,"['lzVJdfVVdrTG2O7ThLKOZAMiAVR46sW5JHLmGJea0qzR1h61P8WA2LWH1GFAnc88tBxParRajHnq9A', '5n_MnGbQfXxxzYu3IQJbVno4P4Qdrzs5JIMPvVJEpkAUGqGKUWULhv1TQYQe9ZWZ9SD1T_cffn9t6A', 'V7cW6L5V0jprLvbw8sK0uGWvjd_uvpeijWxWNwEKp-9t8OZoXyR-7-TRRuogPAbnHtW42V2HKCetBQ', '7ri1V-jJVYOg0zmLPz8IzRlVh2EF9f7jRpW0bshXBS2q31yvYyEq2YtrcvHHNb05Tlsx4yNR-hUj3A', 'pB4y2JwKxxqHhwiwU-1cUkldYzap4x3nPvxBAALoIhhH1u7RYqrlOfw6z3-n0gCzGsXU-7c1YAfa_g', 'JCNJg4pA8SntjjbVi6gTKIUseLz-gvh1Btvqc3qvfrR3kf39OazWBVBQQtA-RLIYXohy7098aAxoiQ', 'U0SGfNM7QvJOGQLyMWkgtz05G0VyzZbZhPYA8iGkNzJREtRk-xycGWrJNpkMdTNUwdVrM3lvi5h8sQ', 'D-pzeAMJBW_2ZgrrKpN-6tnYRO82zOEhzhSvM1K8sOes6qtVzMFRx_kK67E45HiWdJlHgLVTJGZg0g', 'iwZqW63lm-wP8IAEcHVdzx5uiIhgJIdbJESpfA9Nl0Com81G0YxjRuUCudRQYbxU_PuxbcrwwyO61w', 'SLVu_1WYGo4rd7InLxjcuJBqkqrFL4eLNK9uNMRQsSwcuQjPvsHn92nHvOpBGmlDOn5lQhjY_ng_WA']",1572060
2,EUW1_5551359282,"['lzVJdfVVdrTG2O7ThLKOZAMiAVR46sW5JHLmGJea0qzR1h61P8WA2LWH1GFAnc88tBxParRajHnq9A', 'zQiNsWj-SLcsMsKdUvIlJ8oaeBryq4JB7EdFbJ8SxdJBpAZLPIZ036_5oQ5sjGZUaJ5me4qapYyPqA', 'wvSCllSfsRddyiK50aVufqWP0v-qbhQ9nwBkrsrUDFiF4M54VDzRLjkdh04sfpeqk-PH3GBVWpUg3Q', 'Exu5M8axyNQ1zP8uYaZeW6siNKDcX8VsAFyKhIy2FN1aJbulV69X4Y4Q3i9or9odH_ZNy21jd2V7fw', '0O4XU9umhBx9f2MCBEEbFtL6nQQce8hS1xAempOmPirffJbxqmRzj-bwFIPQwdbBe-UGruZ0meACGA', 'W8eMghs62mK_Zi4Acz5D08tXYKkwTIis7QoK83AAc6v61BY8W-ao1AEdt84zvveNokaVYl4bwZomeA', 'KmIyRB-e96pH0TYFfNxKNK_UTN0EYu1TZEJAUT6TeVksB80ATmEV0rUhQU_MIV2l-sFbLd3-6Oq0vA', 'O7qtlIEJ-bhcd1bAw7ChM54Ma60f1LtU_QvOHk0oDEA3QwOkuf3LEUBPhTNEmP-u108gpOdZUToFow', 'Dd347m2fnEIN-dzy3rZLot3DBkmbtunr5lTX1J4zS4VgT1Vlx_3drnaB5Wm2VLwatiRNHRuvLGebpw', 'SLVu_1WYGo4rd7InLxjcuJBqkqrFL4eLNK9uNMRQsSwcuQjPvsHn92nHvOpBGmlDOn5lQhjY_ng_WA']",1620678
2,EUW1_5551354745,"['YbGSJmbppPvUZaYf7UPFeTWP1amrWIb_RUArJe50-0QkYE9siq7NUKmcxVQIqov_3gtnk7MXFIjHoQ', 'OD0_DFQCDeOFsW6nntxQQKR2t0T8D-3CLq2a1kiLFwp7cXIwmIkM_0XjoHdkjZ3QDO-_Bxv_lMx0Zg', 'OLsUfhSnJxHQvfALodcRXUFcRqe81Gdt2qW75mdIXP8trENP6Aees9OECS-abinZmMhzlLof5R3Erg', 'edIF-nwe32PRzr7pZuaB7vn0a4pS1hKbNjhqkn0tDVbBq3b_4T6nKdpD7Vk5RKtd5uWZXn6P17Br0Q', 'SLVu_1WYGo4rd7InLxjcuJBqkqrFL4eLNK9uNMRQsSwcuQjPvsHn92nHvOpBGmlDOn5lQhjY_ng_WA', 'd_juSsWj8I5ejYGyrGB-wrelvQyiO_uLZFv-_V98YtweFXRC9diV5Sb7xh0ktYWd70lnKU2NUcEj4w', '-xGjyh8hqWMiLQ6klA7eJqTsDbMb3akhqy3RgABFeeQGaFS2tF7ghK4Jh1B-0E2HOFgDe9upyTjWog', 'QJadDZaX7TNMAYVfax2vdjZKRMERHmPCRp5SYBjUCXfsDsQMOpwVe_JDOXAWIIWOLHxpDWBOU0UfGA', 'tD9qEDbDkIRPsQrGHyFhJJguptF1ANaxuw5ONS0veNuKJoKZBoCOCYodieuW8zCaE0CpnrRTT1LayA', 'wJnpKhyN_xJUJ3HgkdLB1HWP-Jcmf4EaUrxBgnnU4djV-GrFtPZH-6iV91rs4HYqXBCYNYCkZjVWjA']",1955505
2,EUW1_5582158353,"['lK-aRiFszF0s93oDKPB9iV-BxJADIGHmEC2VNUQdC70CWgP1yuBf5M1jjTik3IwPxjG0Ck6BybWWxQ', 'JBEF3tmfhK35H-FgkXAF9CPiHPHbe39od3c3b67RYsCUbthbD3G5KQWRDrPhfs_LDf2McD7p9UAoOw', 'OwTJf0tbqUKaM6JIfLzg4AwTbfMoDfxQjXiKdlrTmF9RhXZDXy2Yza1ITt51QL-60AytkiUobO6DZA', 'vWHnU35WqFOxMWkhj1xPYu8_eNtsG96RBxbUtaLZ5PLgJ-p1vp1EeCz2r47x0t6aX2v4W5ql9HaR2Q', '9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'nFk_AbaRPDfrPvsE6k7tx8NHY2VpIpWlAqKuAixha5G19H-oNek23OcopAuLjNdG4vKfCurld61k7w', 'YEAkKgBPGRS4MA6ZubRG5MYVQe_-o8yt401Uy46-Dvt7bd3GeeTRKgNVEAnd-0ZDZSVMNmufb3FQ8w', '23wGdlRG3baxJSY6fboGXZU5mJw5ELPRKQgOMiSHR1tNZifH3ayE5rGHY9SzpUWAUhe-pXO_o3Htgw', 'LiWg44v446YVPYhx0dsTA5UKkM5P-e8hrPPqW-8l1eCF2Elsu097LgDAWjDStfEYestcTuBkWwMzQA', '_T8bxkRZZMPoldPSsJBtzN844KbnnOZL_-Bl-z13q2Vl7Mb7MQyxB4bSMBLjXO183PcRe1Dr3WmssQ']",1644597
2,EUW1_5572570808,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'V6e3YVZmZ9XT6d5HXdehvknq0Uvx8SWpnfPv12KyJ1Z4D9enqJevo1vtuUAsDW8qidueJjbxBjt5Ng', 'ClUZW46Lrpqr2SrpQD0f0kALjjrkvtn1PDfP4nQdo89ehQO8wJrLvV6NFDFrZwJQbPLcdLnHhvQsig', 'qH0jCdF6c9snWrF5hY_iwwdfMXt6CnJkD_P5EHaqMpVxgRJJjIDKYLvsPCl6Quk7jucf_8XbLXVfag', 'hjYaaV0IMTDUifx2OZOT9Ack6twRhhnHjlXtQNJ2AIBkb50acioaAHAK4Mym5fNSl6RruFoV15vJcQ', 'Mg0BBNDCUqQSKv4vp9OvM1i_1uCscK4xq8x45c608ugECys9jA3mbcu-HGjWEKKGFfBqSkRP6-cxOw', 't0LizjcC4doc2fAp_zYG0yW-2YwuehE_VkFDe9oLJv7T2BQGpkph9Da-_05pKMYcPO85fC-lvWc-fQ', 'fKBcu6Tpugvb4pL7E4GZY9lqVya4sONzQfaxILoUUkIDya7Ljs-hg16DRb2kpVTthtUslUev9MlL6w', 'oBMreOsNhpNRGHJUr0Sx-JIe1bCapUITPfrDIVwmke8oj0rEUSW4WNJM8HS0MtwQi5GUH5r5KvaXkw', 'aYMUVVxtv7cktmjYiUODbt8GS5PQe5cGfEhP_0L44k5NTGi4pYwvl3FtlibkBtCZQ6rAZJF_OumW_w']",1495577
2,EUW1_5552080067,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'nxhuVMvNIqQvehbD4rL-vZMz8G_VYy41i8RRXy3u-qUXnaogRmCVd52GXjlkThDUjQHqSY97sFsB9Q', '2-2UiBhhxTA7ltLYY3ZJDsiNEVGfdLVzlzKd9pJsqwZU9sEILAihp0_HkjE1NEOhskvMh93P1jNhNQ', 'IPMePGw71qXSLn3AP51uN_fB2czp9RqnNM9_OE-Bt6UEtMsMbPyx-KfYZZMOinOXAxfc3FiJ3uI11A', '1o_cugrgtV6aN0GiAc1i-X50lBro3wNPxea0EqTdTTqQCUqJ0iqwui89wZohOGGrFaifYob4foZvSA', 'K5srSQHqUR1cIK3R3NhjWNYJyVS8k1BdO87JqHIF7q_KogIy2drgu_-YnEIAIa7B-TEZRkUP0UViXQ', 'ZZFp1PutjvRMFw_P2HwbtnqSEEGEbVbu-Hd0bZGlr1hBjWfePX-sDUCe1y0V0jOzCXiMhyy65r1QCg', 'tYMiDdc-ZSMj5rMKVLu-5erzNXmJEP6aL3J_nmYxHwaf3INYPrKxs3mIDWLVJ1RGYPfcthS8PmVhQg', '6_P75JMJTdw2u3Lo3X2RmHPVoBIycvURcvRE3zZ5SxNxHJufozeGWw_Qc9GNwKU2NcpFivCweTF8Fw', 'l93qV6_98rlfXAMM7_JB1l6L4ZqZ1tDLEGqw5JFoQ0tw6kQEuqZ8v-aCUaHHCqXqPxpPlCTYqROOLA']",1472480
2,EUW1_5551165122,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'vcN8ThEd2geeZGIKZK8n7onUGrQQNTwIjsnlpbPojzSDH6bmjAFE0d3GEF1okrJk2YGjd7lPp6kC3Q', 'aN2eFR7WgcJR1Yt61iMaVpTN5bwlGPh1iWtqJ9SscpCWUzNHj5vfRAq6qleu0wIH1uWVOrIo5QkF1Q', 'ezNeklFozOcgAdYLY_2vQVRkR810ILMdYs3WHp_ZXBwrIDis4yyonceIJ83NdF2kY7xJbTMrC4oB_w', '0XdLihsfMF5o7sI4eAvyysjUP252_vzzz5eK1rleSoGc35vjicemspDUepRcDbERxU0mT9CjjMD19Q', '7UwuNSSqxswEO8yHfr1Yt5zM3O0ZOfo0xF1ORpLhaKm34p0ocRlDH8q_uo3-BfLwoioNXLCDg-LFXA', 'P1DU7e3Np0qsK3YDT9QpbgzhnJ0pB1IvATch0mnptNBoVFLmO5w7T24AhrF2VyfG6G2FPBoiLRKcjg', 'vOjMjNmcKFw7gsVlTeG2pHmVL7VTJ7rZ9cCViw76A3O7cUXrGEMagBbp9CHjb5g7znzl3UwTY2yxYA', 'nzqI_ODjj2TaiBqWYtDVlTrIjcUqHmRhh_XWJV8l9R-BzQBKN4IQWWx0mvCi0UVcD9rA0e9k_3FuXg', '-srCYGk30ofJZ6TF24fvjZgfVom6evEndEBC16zHaXKFLcAEJarw4PeWoHzqAujBnc9nznB3AMG8ww']",2281056
2,EUW1_5551027663,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'D4rtvy58PGO6Eb1HY5jZrVP79NNkhCMxfDynY0v1E5R_tL11TMHdNjhW40UqaAFsxlysjnablEY89Q', 'pRtWSlF_Ppe3AWHZs8rFjfK7dqUL4-ZyNAhTZs8A1AFfkjghoZQ1zv3wZf7T-Iz1lTeBAL2x7j7FcA', 'PQ4gqrz3NnH0z6TWz5_n89N1q_SMdVnd8UHfzPmnVHVwSfl3OICvGTl8qmVUpUe30DZ0zc_gWDhArw', 'dIKgpgYqQSguPY0LAu6nkGBncwrMaGtASHuM89PWj3iDTe3Pwavf0Ezu3rUWxVj3u41WzO3FjpkFWg', '4Lw3k9PCl6HNJs5fVGqCMe8kYHr7aY6aVivucMxrkaAs5LAYsN8Mdcza3P71x8sCH2A8UGeiGYgNwg', 'cvhYccO4Oe1cGeOl7jCnSAC9EWdYkEO_BmQQPa7482joiasIGCT0GqhDRoKgvitlYkciFaHe-hiBCA', '75SDSuOJPLEDQPc0AEN5-ez_wCAZ3R5vbRA2wxaQujhYTPgbQo1QyQVZzBhBGVdu82Esx4KhnF6Olg', 'VGnR8ZgAKYs92ct_gCdEWJGbLlpLr-xIs796mtGVjU_FRGs1d5mVbI0n3iNBeseW7dkioMtV49NWbQ', 'KevTnX5xcYRuMIZwHOFkDem2Zbk_sF3ov8SklHwLbHf8equtJcb-IGVmbTR2jgzVlvNNbOzglXCyxw']",1473252
2,EUW1_5549851382,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'VR4aeSy9psvP3zFDBbWG8GveKIkGMNL510VoOpEj4QpLQQ4F7Yoxce4tRCwGWzmBbIwcQKrrlFQX0g', 'cgjt24PLTjuKtU3TnJVF5hlGNNxX8cw4gi08e_WmAIKRZlgob1481sBzRkqDrFhvaBfqfzco7NYhNQ', 'IPMePGw71qXSLn3AP51uN_fB2czp9RqnNM9_OE-Bt6UEtMsMbPyx-KfYZZMOinOXAxfc3FiJ3uI11A', 'TIwckVQ068ZpMJAzwt4Bap_P2CBI8CjkdOU6jeoENqx6638yTYM5zKFkcwWG7dbg10z4AuRbCCmDnQ', '61akW5duxA6HxDeGrYa_cmHKuTuP84BYJEP2sakHg3OOUW8zqX459H-fmMpAOGPk3Db-MeFwB_OMOg', 'HD4ItDKkvPq2jBkS_p-i3l8OF-kUnE0uGasQICQUMutoObcC1M--7WCmRPsNItPdYYF3PPPNGhV6Iw', 'rjLk67-uAkJL4KSS1rzk3KKKVLtL_mYSkp4RON5wMBRzv5_7cTqbgWFG7a-XNcIzQURdEZzoZcwTpw', '7kh3zxhSw6VL6LAF4XXOM1eEfj-6Lbu9O2pphWK6gO8fv9kNXozkzqB6BqSgGTpEUVeYrrtt47C_Bw', 'tbHzqxA4ci41mBXWDEzfqpHkoPSuRPAKAvQMk8JbOyCkf4KeKGdaa_aHLRsBZB5_sJaAxuCNZcvVmw']",1254702
2,EUW1_5549290718,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', '-2iDFYYaYF4zX9zk7rXSm8zsMRcqWC2o1WDin0sJ12uMIoD91iR_KovPdwvC53hLQhfe_gsnYMbHqw', 'KKZB9sygNoW2KnlEwN2UnLop-y2nAw3h1uilbUBQ0WZyggCko6i1vcNd_ndtuzZcXSDyXYeZ1naWww', 'sy8uR6s6xnDOtnlEUsjGClOz30SMPrcgiJQ_jxBsftwev7YxNXHXiN6PJrwzufvb5krVZiR0jMGqWA', 'jO3ctQZlOJMenI7FCFZ-X-Z8luHK2O6Nop_PUQ6mZuGkidzc0fHE2-CM-GtmJtWeFU3Ua1mLqc9tPg', 'mrUdo9y_37shVwlnPQ9NSvzAs5VHH8QM1XHJetFsnA3BLOfD8dHVtgCA5qGjsqjdRkgaCIQVrKGdJg', 'zRMVZe9yOZpEP9MZ8kvKnntOUKNTUkO77r6oOfjDOJYT4szNKGoxdWvHW0pdTJYHdQQAByXteVivlA', 'N57MQUmZcFxazJ87XDWYWwAQC4vlExbJnN3NqVnrQmtgrE_WqmHs5wIQdM8-UWIxwZKzvf76TsSrKQ', 'OCJWaZ2ZL2AccYtGuurO8mnRktPN5X6Yaf9QQ9ylnt1Oo2Re9jBoESEHxRaaVr_0KV_TAiySXrsN6Q', '_encYSv0kT8bap7gmGa2vbAsWv4gfI4i-YzMEl989Ygk8xnpXYAqjxuzJmT8lVbPEHfChj3_r46i5w']",1582564
2,EUW1_5549165751,"['YX3jUvTHTaA8GOHRmAqihtc3YPhhSV24bsHBo5iyDkEV3EHplnWWAew_76MejLn2IQ2772HkHotW4w', 'lDT87O5MONrmP17JwyliGAh_qUOqHeCE2gxw2klwKy2zWARqVxhAA007wcHJPB37A6p8eYsierSdqg', 'z-IozwqVrw_x4Duf0WIXvTkgbFi2yMTe5klcRd9ZnWddoQV8-GQfpOdHguTol-8DiQOz0Ac7o8_P6A', '3YzcwEoF4lhaVyRq_M-jk1l78Ui1GaXBHGR-3NE8FChwFgazt8pqAdjRXkhBQRVX38OlcMIMUAbDFQ', 'qDD80wzd5m33LWG2KNm9FitO6xiQBenoYOeqL2UH1bUz7-48kCJ5e2Sz1-DeYHh0J8vzOCwy0DCNiQ', '9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'MUq64ZICUlnwpWTLczmRj07_7ADLvyeZIdNqNRmJaugovNl5zhzhZEZbA6x92Xsv273EiHCwtxjWLA', 'N57MQUmZcFxazJ87XDWYWwAQC4vlExbJnN3NqVnrQmtgrE_WqmHs5wIQdM8-UWIxwZKzvf76TsSrKQ', 'DkVhgEdTAmjkawuc_uHlLY1qitaweVMuJrdLRLmQcnr3kEa6obF0xRtE0dRLx9OWZ3HeDh1qu79U9w', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1276295
2,EUW1_5548271995,"['HFev_EhNKTQWxU4cg0kqsX_OLM94BRTcp-88fcbI3HkOflIHKcbpTg59dakgLL3nNCYW1ZjHrE8zSg', 'tmLitERYlXt4f4zgFcNWC84Uwupoj0Ytm0WdaKWCOaeGb2OKyqZxSU3SPFxjTiyFshHDj2qW4ypECg', 'dt0efASYLP1TyrXrJjlVXhIyyiyNMYMbGUr7_gbaaaiVszvcfMKAfQ9yrHFZPWx03-kCesEqcUKmxw', 'LffZTc2UgiE-UE1ydWvlk7JbQC0MEg7tUY7n16g8-I0uK3zsUUmlCRxPkBXeuCLYZ8cYl2z4HlyoFA', '1ZhYauwRu-O8WtpSEnrbcLVy_6yMpkPQGzyf9dRXksqP0HMwHB6aZlefRZcKsYW2cB4SDAWno_ZxNQ', '9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'Y-jWKOklVBxOH5JY8ueSgfTdYhX7BkIN-BC4frpHXWL5tgrK6yDQT009pTZ1Db-HVk8AZUwmYn1gPg', 'caM7CDsb1rr-AQPJL-R4zJ8eJMeivHfZioAjUqm2e-BI4iW6N1GJcGgXYe2mEDdFt0cBzd9JIxwPmA', 'E-nmJhOrJqA4uoxH5i9E7UlqGs9e8FWizCGKoivyTaXgaXMy-OGlIVvpHPeDsJTA4O-_R3rp8kmqdA', 'U6aSTJrzbEvhFT80VRzUlsJfI88u74JMI8JKo2RXHYIa3_R-9vBcfXCpbSsCMK9ucSw5Udl0dDYhOw']",1465855
2,EUW1_5548102880,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'D4rtvy58PGO6Eb1HY5jZrVP79NNkhCMxfDynY0v1E5R_tL11TMHdNjhW40UqaAFsxlysjnablEY89Q', 'AtxPVPXdTRcSPNmcW0rarriYFS4oi3gi3qJ7GOG4Y46LE5GjCvxkRqd_Q7k10ZtRYCWtQmP459Kr4Q', 'P-xzRkmUTAi_b2oDDmuE4c1LC_FId2JGzUHweQMSA6PBW2Ns7SG4bgvP2LvWZLKnwxfiaMUxdvOdHw', '5FgewpZW_n3R49wM2a64Szrb9pbFTXjFO8LMx4zUUX2iuGnadRmctAvAyUphnjiqAiE7YjUl09c4lg', '0H-o_N1W5tPZ5w0-uHU63HsDy9X3LEGtCFV3hKEo1z_yKgxKHzw70aUZuLW_Zxu6dfLFwop0uvC24A', 'WfiQ7p343JI1Tay4eYYfjolDSK3ZfbMk4sJcaZNaD9qDJXpeRMxkldNngTyr9Hc0OKukQUgTV8mdzw', 'jdeWE1tI-N4YT79H9kOmFCdv9uE0Ba4HIhfwi470RZJgB0saeAZzDw_glfNXL6346vah1iIu90c6ZQ', '25OnvTkyGIXM1xHxKHzmjZxkYyoCCVIG4jplXtWyKECJYFuuyIr2m3_VT7HYivw3Zox7J1_HQpaseg', 'HXZCh3j5muFVUh5YpwoFwJn_fD3Ozh-QbG0CY25wsUDEPI7TfQkCS3Z-EgCtaBs2iwMGXjwZ-B0xeg']",1406588
2,EUW1_5545774053,"['9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'Wevcab5sTZDpMzi9QA57YJ3F4ODgqNTrdhLLJUwJ7OJc8akzGIZ3jrFAARJ-nva2pqvb-r6RkfHNvQ', 'bqomPj6mqS3Si9C1_8ugEwj5L7H7OgW8c7Q0G7kerTwUiD9qKMj32JGiRgK_Mr7RlEipIaBZg9x-Xg', 'iyW3kKtJr9y4CoxFxBfeY1O5QcyxronViiFJ65OIhoKyltPN7caSnyqWZB7cjrxcssFQJdblMxcK5A', 'UVpJ2YkJGWLwGMWF1BaxfeK0Znp5k9JeztRcnNBUryKNFdqag3095PSZ60gRMblwMjRlM-BFVi99iA', 'KFmNp88r7faGmG8_uUZDEdKNtMRBwIDwgeely-MTv-TKx5eCukzjB5vKavtMe4MVOhj6zD22AMsruw', 'xjBhPU74NEd0Nuf4HklT9WjGePytxVUb5ocSLMCr747dkJh2r7WN0PbVMJd3mBSgJK7UgGUFlaJTkw', 'JBEF3tmfhK35H-FgkXAF9CPiHPHbe39od3c3b67RYsCUbthbD3G5KQWRDrPhfs_LDf2McD7p9UAoOw', 'G9I3xhTQUBMUU7wEzVrwyvxxKxIV-Xu9wh2LCIVtqG0LXOazRvASzh8YzAd2AIjR_dnAW2aZRmWluA', 'NmeGWOsoi9MX7TcbFZdDnFvcwjdWCPvLlCyXbtI9ICKQWI6KQkYHEbvLZBE6m9KElfJuHuJNPafaMA']",1737762
2,EUW1_5545676258,"['SfVtFitmPUlLJu6fTj_w4JSuOUMLW5Lr5zQlSpG_1WKwf8Pg2N6mLUgCmovsmYgVKxSzItskiPHxzA', 'p9fmvogkhtvVjUOdvNEc9f6VIwphuC-oRxURNmDEvoSMrAGObDZW4Q7gCyoxL3VQ_m77acdWXqVOrQ', 'c4RbgUnarhd3c7jptg2NopILR9-ZHSByBOWfJD7OQqv_6prUilaOa2rrmkyIiUFgWVFa3mfRdqKq4w', 'G9I3xhTQUBMUU7wEzVrwyvxxKxIV-Xu9wh2LCIVtqG0LXOazRvASzh8YzAd2AIjR_dnAW2aZRmWluA', 'viBZofjkSsrSk3ZW7VqTqRW4LYb9NL_HjzQ2RIe7C0h7B8ycKOKAJI8jvo1MH3ysDWSdNPGuuO4_ew', '9tL1OVr9Ui29VH-fK8BHYFvLi8aogsKKsSw9tq_w8mM41gkz-YPq8hdZxS-SgOpYm621-FCYlJpZqQ', 'NK_-1D_YdQEicmabS-wMUEm4TFs_Q2Ji3W_Avn1JwVkDNPy33-F9LPkEeW0wrdUncZnc7Z4w_9TKAw', 'vI6i5ZcnY4xjmUFIDoujMtkoFjZP9-p7N1ED-X0iI-8BjXfDQ9q6WodJwZmqHKamQkNBn1Dg1d3hgQ', '6b8PuAUqfNZ8sIPkQZcDGilkIb4XYPTjxSjRoY4AonakZZ8fUuHobp_YWz2E0XDUEuu6RYqHoFJR5g', 's48VO00JwaqAqRoGJky20NzMvawwyCPVVfMc-cCIrC6uklBTRmC9UmyQP70Nj8n-uQYbdqIeeO9kHg']",1425753
2,EUW1_5575006959,"['U47F5osUwGUXX2CKpY33RfGg_o_t4h3k0yQbXWDHgfKsapl2KLn6uVu164SAOS9hbBmApboBYcTYQA', 'CfgsTy_uHMEbOs3mCI31NT7cJUb3UCOTV2hCh5SpPJH8zEfHxgiyokdojaD1cPpsPLYJYphhggIzhw', '8S3Xl82pYfnkX-LnF6ugVtvRSIObRpnhrOdwTVKIwVD2fINmh1gnnrUI2Ejf62T0qirpkX8a4cEV9Q', 'YEAkKgBPGRS4MA6ZubRG5MYVQe_-o8yt401Uy46-Dvt7bd3GeeTRKgNVEAnd-0ZDZSVMNmufb3FQ8w', 'Y0eD1cot9rKS276Om4FKPBpCWB60C6GM4jBNj_2K9sLpjxBuyCPqKYJKZG3ke6jFbIEhyMCxRy8k5g', 'VJBOZIuPyaSzI-P7B8JlF7e3X09xRdhXQswHho0jO6QIlxB2iAlfMfzBTaVT7uOA96HXTBHU80pT8A', 'XFA-w5VLUDhp5_eVvVGTIciCBel2LrmgtM1pwaWw2PamcoS7-udq3qn1IopvhMs9aOTv7zgCeRn1rQ', 'HaMIVU1ClTCPNcFov-RhyoCNboAZWKZNjc3c4eym1TIlVRTIFBXMWUDTMfI8bbtMDs6C2MAC3fe4_A', 'bFWwKTEguPUEqJ1fB-Xq4o-b66Lmm1_buEYbSccN2_os6LqD4l5X5Fwg0uIDP06GvtSIhqI4VZxtbQ', 'sHBAdlSsT_TVecWNEqmIfo4qVMpQ2mNuRUMJg9qYkuw5of2hOnR6eUTFtmhDKkGj-yh7TiVjAIwuow']",1628131
