summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
TYzJDUAPQwuGlkPG8r5j7zxVhI1OPEI944ZM5ZA4EIXriEo,Ambis,1275,I,617,555,True,False,False,True
6S9o6_iMc5Z20d6DNMc2xvfcygZWe-lspnCTNQzQC_Qci5E,Martïn,935,I,216,174,True,False,False,False
XwQ5xHfbC2v9G65AClDzdlbWlx0ZGXTOUyqpLXDH4CDyUfg,Necromartin,967,I,594,532,True,False,False,False
mUH8JigcqNMTxZHpFKcEoGmt2UHKpBxHxBoPFigYYl9pujc,Lewiak,875,I,96,44,False,False,False,False
RuDIhDSNOyzolkeVt_sZZpM0MeNBSdg4K0pxq99CV0Jn_Dg,Túróstészta,890,I,180,155,False,False,True,False
rnLaWLGCcl-A4naSp3a9NTAYYpaBSPS1jmNd_rCfGgkwv6o,Gokorion,886,I,402,374,False,False,True,True
3ia4sSgKVdVXQ03zdog-7Z2XRWw1Q4nOeA1qxLUdodSABKI,Diamond 0re,875,I,192,137,False,False,False,True
LzD3C8v4xQZgySZu_iNJWuSlMmI7OyXqgg58Cvj9kZndFQU,Maciuś lat 8,1099,I,216,172,True,False,False,False
8LvXvgAvB6E_tKqnsEaKhxRp7-0VEmkGcCIk-N8vMGd1j_U,kush uwu,914,I,280,253,True,False,False,False
po8CCBMKF7lkpk1ZMxVaCEkaUyK2ZRA8XvrsfY5yyIxd6Ro,Dodge Zalech23,1022,I,242,201,False,False,False,False
srXKLEYcshZQiPHB0s7M362_hlH3Kl6QQ8VYmtveDq964lM,Carry Only,913,I,241,204,True,False,False,False
_CeDNVwpHZhaj7bVAvG9t0D5Zwj3NzN244wImsQNcPvigFg,tall and hot,1372,I,137,94,True,False,False,False
Cc0HwOVbTFAoKxOq2K0VaM9VPc-NHQBOQp0ZD5Eit-rHrDI,high,879,I,248,201,False,False,False,True
3FcGjIV0LOIp8MCkTQfRZ8OjyV7S7ECbtTkOnJGk0W0j5iA,Kizuro,889,I,96,60,False,False,False,False
L6i8C9kC6u7ZTSNmy6VctZYicziScAr2fmPC8AQGdzedXeU,MENTAL SIT DOWN,1012,I,328,278,True,False,False,False
JT8aYpsHfT5rPu0LsjoDfNE4uytaUqsGIhfGiUhJapAWsww,Wejker1,1135,I,255,201,True,False,False,False
Ze4v-U856fClH0tQ-JkKSjJDQ3sAkcPIBSRtmoBt45tDUdw,Juzoo,888,I,398,375,False,False,False,False
XKmMrNV87mVIT2PERwnjrp2teScGxfo7jRQ-LEMVHRuIB5U,mid useless uwu,1187,I,262,198,True,False,False,False
U3QRX0RlfblLjQc7LOBopBFLq-YhGwVOgmyndV36gq3Vt8o,WADAFAK ZED,882,I,470,439,False,False,False,True
