summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
ubJj2A8nBNILd_n7BTHU1Gj4tfo8MmwuGKWa8lUI8KvQ6g,Prødıgy,690,I,196,168,False,False,True,True
gj4GkWwJi0Cpm0cnlUPGI1rBcg0O5npSmz6Pjgn5jbwfDp0,will he,704,I,208,149,False,False,True,True
sPz0ZxTuvdEjO2qNeSBS56-1cNN6jlnf6PXRSthDbJqTgg,SIayer Supreme,1019,I,440,383,True,False,False,False
vmSKbP2kN0kYpWhV_kSgLXJUx_Vo6KVcoX6l9HQmogvsbw,Average,1094,I,250,188,True,False,False,False
yFsJHZj4qykq2UkHq1ly6Z9M1aT6PbOFo-C-soQ1k8Ao1NO7zMFnoFcF9A,Athshangl,683,I,272,235,False,False,False,False
X-XWoewsrrCASschdY--N6xqceed4YGX7NzLNTVIREgw,PIKADURAEXTREMA,771,I,211,177,False,False,False,False
3uaGF1c9qxCUhgwnsx6LCnTZW9dyMFz_zdIWQO8y9jJD,Navir,681,I,150,119,False,False,False,True
xdBvfCqbuLaiOS-haP4BxCIfDt-_5YUPWOa-fzVam9fmng,G2 LeeFrank,696,I,360,328,False,False,False,True
Ll7UlLJLL5tqGNn0rElENq3O178IFHasNf_2FzAy1CiUTUM,Booki,674,I,774,736,False,False,True,False
ysVuWSpR-xubXYuWa1UqSaoKD4Jdq9PSEFWI5vvW1xSz,LCR DoubleShot,723,I,557,497,False,False,False,False
gnCAepZvxUWpSThp4CzWiV45KoAYJdCN0Wv5YIv_7IkdpUku8WNTR8M8gg,RealKuri,691,I,235,177,False,False,False,False
8uljVnxNuKZnbHflLkDKInSZpg34EqRO1XD40y6AWrM6ITM,Duttymick,700,I,587,515,False,False,False,True
Hf35wgAU3fTGIYbeP_xMlHIGxxrT072mBHk20MG2PIs_8sI,Shuji Hánma,690,I,427,402,False,False,False,False
lvjZsdBqMf0Cf9yr6A_Y3KM-ALgpxfIpmOy47c1oUtkw,Drazzed,698,I,262,210,False,False,True,False
iKQXggj3FfrYjKsMY_Zzc6-cusVWpayBIBXut0yBJLHZYA,HirukoK4,706,I,407,377,False,False,False,False
ZjEx5fa0Jj0q1BMpml9cbA-90E7d-FPyico1ASE1eyl56w,Fallen IV,791,I,720,689,True,False,False,False
d4EGGjc7cIAXq2jAVz941MFOHcpg3UFUy4Fdze034g5kAg,Xpontaneous,727,I,77,46,False,False,False,False
2zlVY4rKOu9ZJPamA6JV5YWcU31dE7qX1taYSdKpo69GoA,Nightwolf9,703,I,270,243,False,False,False,True
b04juARH3AhrQoTw8WBxqNtRTesYH88ic3k4rJw3Rcs,Ago,691,I,120,72,False,False,False,False
Wh-ODqNb6v6yLMdDJfFvskL423NCXGA099qE3DcbKO8WTQ,s2Cloud,724,I,117,89,False,False,False,False
ftPzOBvFMU6F2sv-j-HmByEvoHbEhlptztUpS9J58WRjWA,LGërard,705,I,768,712,False,False,False,True
z1d_EV2SXUuQFb2eOHw6oDO7af-fJWc-QujdLEKN3is0Qw,Gothboii,745,I,412,390,False,False,False,True
ayhVZB4kuNqhn8THAV4gl1DK0egYhjKEzw7gmkBl-6OSMg,CP5 HugoMix,701,I,538,504,False,False,False,False
H1IYgVfCZu6Vdnx97Rk-KRUb46lZfIvwVQq_Tojq5AM,Pio,854,I,394,362,True,False,False,False
3xcLIOpE3Y5Fq7DHuOn6z1sphpgs2mEQ41lAO9iwqy3Q,LFT Clasicoz,681,I,976,939,False,False,False,False
nImeVw5yyNuLhISf1EAVdsr-_hjdy6t1gLVkHI8Pnis_,Androssî Zahard,736,I,82,46,False,False,False,False
KPBzyvP7HNUD26nBp2M8qbjNvPkUTEQgOBN6RGcSPn4H_A,Chuylas,860,I,259,222,True,False,False,False
