champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
62,2,5,8,8796,141,12,1,5,12995,54,6,6,5,9978,21,3,7,4,9324,32,0,12,5,5977,777,5,6,5,12321,30,11,7,3,13180,39,8,3,4,12487,119,2,7,5,10928,89,1,10,6,6722,1,-1,1,8,1,2,0,2,0,1,-1
141,1,0,6,9856,35,12,6,2,10969,517,4,4,4,10444,119,8,10,4,14367,59,2,19,5,7840,875,4,2,3,10360,246,8,4,7,10230,711,7,5,4,9698,22,1,7,6,6965,89,1,11,7,6105,-1,1,6,1,2,1,1,0,1,0,1
80,10,3,6,9750,245,8,8,6,10017,711,4,5,4,7786,523,3,7,12,7521,497,1,12,8,5718,19,3,5,9,7467,28,6,10,5,8684,91,6,6,5,9167,119,17,7,4,17304,555,4,15,3,9603,-1,-1,1,3,0,2,0,0,0,1,-1
240,4,0,1,6807,28,1,6,2,5385,517,9,2,3,8569,202,2,8,1,6143,432,4,7,0,5568,104,1,0,4,4800,120,2,3,2,5989,142,3,1,5,5532,119,1,0,5,4654,267,0,2,4,3342,-1,1,3,0,1,0,0,0,0,0,1
27,1,3,2,4950,121,0,2,5,4530,777,2,1,4,5627,81,3,1,5,5666,43,0,4,3,3581,223,0,7,2,6089,5,6,2,1,7239,68,7,3,0,7775,236,6,2,2,7839,350,0,8,1,4630,-1,-1,0,3,0,2,0,1,0,0,-1
92,14,7,3,16972,76,6,11,6,12040,104,2,10,5,11583,21,1,9,0,11531,117,1,11,2,7255,266,1,4,6,9261,120,2,7,8,9309,38,7,6,5,13643,119,6,3,1,16411,40,0,10,4,7191,-1,1,8,5,2,3,2,0,0,1,1
126,0,0,9,6250,120,2,3,5,8325,131,1,2,3,6875,236,6,3,3,9598,267,2,6,4,6115,266,4,7,2,8500,246,8,7,0,10158,268,6,4,2,9704,119,1,5,4,8414,40,5,10,3,6839,-1,1,2,4,0,3,2,0,0,0,-1
78,6,1,9,9324,104,3,7,8,9612,134,6,4,5,10628,21,6,6,6,11813,432,0,9,7,6138,164,7,5,4,11425,163,13,11,3,13171,777,2,4,3,12362,202,8,11,6,14057,3,4,16,5,8740,-1,-1,2,8,0,4,1,0,0,1,-1
266,1,4,1,9803,35,5,5,2,9740,61,3,7,4,11065,21,12,5,1,14685,32,5,9,4,7907,64,3,2,6,8884,245,1,2,1,8140,166,5,1,7,8736,236,1,2,4,8812,63,2,4,8,7214,-1,1,9,3,3,0,1,0,1,0,1
107,5,5,5,12221,33,4,10,6,8995,38,5,6,6,9799,119,9,5,5,12572,497,0,12,7,6569,27,10,8,5,10931,59,7,17,4,12502,246,3,15,6,11499,21,6,12,5,11268,89,3,16,3,7458,-1,1,4,2,1,1,0,0,0,1,-1
238,3,1,7,6431,5,2,1,5,4394,131,1,1,5,4463,236,1,1,3,5171,32,0,3,5,3448,114,8,2,3,8590,234,3,4,0,6278,517,10,3,2,7706,81,4,2,0,7121,267,0,10,2,4238,-1,-1,0,3,1,0,0,1,0,0,-1
104,0,6,5,12233,238,5,5,6,12161,517,10,3,7,13792,119,2,5,7,10817,497,0,8,5,6448,82,2,7,2,11060,141,13,7,5,13247,13,2,10,6,11702,236,8,12,2,14657,267,5,17,2,9613,-1,1,4,8,0,4,2,0,1,0,-1
164,8,12,8,16348,5,4,13,6,12937,238,12,8,5,16762,115,10,15,3,18074,3,3,20,2,10146,24,12,7,4,19320,777,5,5,10,13949,8,2,9,7,12784,67,5,10,6,16460,497,0,14,10,8670,1,1,11,4,4,1,1,1,1,1,1
142,6,12,1,11559,141,6,15,5,12468,18,7,6,6,11669,81,10,9,5,13472,350,4,24,5,9341,98,2,11,3,8269,5,6,9,7,10775,38,3,2,6,10313,236,8,5,7,12389,497,3,12,10,7684,1,1,11,2,2,1,1,1,0,1,1
16,0,15,0,6612,203,6,7,3,10124,34,5,4,2,10289,21,7,3,2,9577,43,3,14,3,7467,107,3,0,4,9285,238,4,4,4,8962,222,1,4,5,8046,101,0,5,2,7485,117,2,5,6,5716,1,1,4,3,2,0,1,1,0,0,1
164,1,2,0,5380,141,7,4,2,7281,238,6,4,2,6983,21,3,9,2,7795,63,8,5,1,7289,875,0,0,1,3981,20,4,2,5,6949,119,2,0,6,5509,67,0,1,6,3981,267,1,1,7,3627,1,1,3,0,1,0,1,0,0,0,1
266,5,3,0,9767,64,5,11,1,10104,4,6,7,2,10598,119,7,2,3,10251,526,1,15,0,6313,23,0,1,2,5845,245,1,0,5,6253,875,2,0,7,7709,236,0,4,6,6011,267,2,3,4,5165,-1,1,10,1,2,0,2,0,0,0,1
240,3,3,1,11525,64,6,11,3,11112,7,11,6,2,12540,523,7,13,4,12884,3,3,16,4,8264,150,4,0,5,9923,234,6,6,7,10341,43,0,9,3,7875,81,2,6,8,7872,497,2,10,7,6165,-1,1,10,1,3,0,1,1,1,0,1
54,3,7,3,9235,76,9,5,3,10379,23,1,5,6,9113,236,1,2,8,8394,201,0,12,3,5623,92,1,5,5,9748,238,7,6,5,12149,90,2,12,1,10891,81,11,5,0,14182,32,2,14,3,7541,-1,1,1,9,0,3,2,0,0,1,-1
64,9,5,8,14054,246,5,8,6,11184,131,9,11,7,12383,360,5,12,7,12255,89,2,15,8,8132,92,7,14,6,13476,107,10,12,2,16748,517,6,16,9,11894,81,11,10,6,15154,201,2,25,7,9202,-1,-1,4,9,0,4,0,1,1,1,-1
266,8,13,4,16916,234,6,7,3,11546,142,11,14,1,13467,81,11,5,6,14419,432,0,19,9,7981,10,2,6,9,9710,245,7,3,12,10942,157,4,2,7,11318,236,9,10,4,15419,267,1,18,4,7960,1,1,11,2,2,2,2,0,1,0,1
39,15,4,12,16459,62,9,6,7,12444,82,1,3,9,8593,236,7,9,6,14213,267,4,19,7,9955,266,10,13,7,14100,76,4,22,6,13410,777,14,11,5,18622,21,9,5,10,13605,32,4,14,8,9528,1,1,6,8,1,3,0,2,0,2,-1
164,4,6,3,10005,141,17,10,5,14393,79,8,10,1,12346,236,4,8,6,11045,26,4,20,3,8693,126,1,3,4,9521,246,6,5,10,8223,13,4,2,10,10176,115,6,6,6,10466,16,1,12,7,6555,1,1,8,2,3,0,2,0,1,0,1
777,5,4,4,10552,64,10,7,2,13237,55,8,7,6,11329,236,2,6,3,9588,267,1,12,1,7112,114,5,1,6,9722,121,6,2,6,8506,7,2,3,5,8031,18,2,3,5,8592,350,1,6,4,5560,1,1,11,1,1,2,2,0,1,0,1
238,14,18,9,13893,111,5,37,7,11182,147,5,44,5,11696,12,0,43,9,10495,67,32,13,8,17518,5,10,16,13,12603,201,1,26,10,9467,150,11,11,11,12970,266,10,21,11,12636,29,6,23,11,11741,-1,-1,4,2,0,0,0,0,0,0,1
266,0,2,6,6926,76,7,1,9,10016,134,1,1,6,8709,119,5,4,8,13170,63,3,6,8,7648,240,8,8,2,13601,91,10,5,4,11448,115,8,6,2,11861,21,11,7,4,12616,16,0,19,4,7761,1,-1,1,11,0,3,0,2,1,0,-1
517,2,1,9,7960,64,3,7,10,7674,38,6,7,5,9005,202,6,11,4,10807,16,0,15,7,5994,266,14,6,6,14134,238,9,5,2,11505,711,8,6,3,11421,236,1,9,2,9760,432,3,16,4,7762,-1,-1,1,9,0,3,0,2,0,1,-1
150,2,0,4,8835,245,3,1,4,7141,44,1,1,3,5875,81,0,1,8,5830,40,1,1,2,5427,887,5,2,1,9068,5,2,4,1,7552,246,6,3,2,9247,202,7,3,2,9864,432,0,12,1,5795,-1,-1,1,7,0,3,1,1,0,0,-1
240,7,5,2,12733,234,6,10,4,9868,69,4,7,9,9791,67,15,7,5,15040,412,3,17,7,7526,777,6,4,9,8795,131,8,8,5,11420,164,3,6,6,7893,222,7,7,8,8695,32,2,8,7,5493,-1,1,9,1,1,2,1,0,1,0,1
92,10,2,1,11567,9,3,4,0,8205,238,5,0,2,9801,498,1,4,2,7960,16,1,6,4,6220,234,2,0,5,6270,76,2,3,4,6822,875,1,3,3,7119,236,2,1,4,6944,267,2,3,4,5392,-1,1,6,0,2,0,1,0,1,0,1
266,1,9,3,8488,64,9,8,4,11987,67,7,5,4,12341,523,5,7,0,11422,412,1,8,4,6622,150,0,5,5,7642,234,7,4,7,10027,3,4,6,4,7342,145,2,6,4,8745,111,2,9,3,6292,1,1,8,1,3,0,1,1,1,0,1
69,5,4,8,10070,141,4,6,8,8818,41,3,11,5,10025,18,15,8,2,16490,267,4,19,2,9484,777,4,3,6,9848,72,10,5,10,12732,13,5,5,3,12839,202,4,8,5,9943,32,2,9,7,6862,1,1,7,4,1,3,1,0,0,1,1
40,0,35,2,10727,145,10,17,8,11611,238,16,19,4,13831,161,13,22,5,13680,11,7,8,9,11137,104,9,6,9,12291,18,1,13,10,9401,63,3,12,9,10443,777,9,9,10,11650,103,6,10,8,11191,-1,1,4,1,0,0,0,0,0,0,1
777,3,5,13,9765,238,12,8,14,12378,517,6,3,11,10527,69,6,7,9,11589,32,4,7,9,7090,106,7,14,8,13081,121,6,8,5,10979,38,27,8,6,18320,523,13,14,9,13324,350,3,33,3,10025,1,-1,1,9,0,4,0,0,0,1,-1
876,5,1,10,9920,77,8,5,12,12188,134,5,5,9,10722,18,5,3,5,9649,3,3,7,11,7582,114,8,8,4,13672,238,7,4,6,10158,69,18,6,6,15886,236,11,5,7,14170,32,3,18,3,9439,-1,-1,1,10,0,4,0,0,1,0,-1
92,6,5,2,8827,5,8,6,1,11265,55,24,5,2,16509,21,0,5,7,8421,7,3,12,3,7833,67,3,0,8,7722,104,4,4,8,7742,69,2,0,10,8064,51,5,2,8,7941,16,1,5,7,5450,-1,1,8,1,2,1,1,0,0,0,1
17,3,11,15,16489,53,17,9,12,19625,64,13,7,14,21450,145,16,7,16,22576,21,3,10,10,15869,35,11,11,7,19467,126,13,8,8,22056,203,15,16,12,22211,245,15,8,15,22716,145,13,13,10,18715,-1,-1,4,11,1,5,0,0,0,1,-1
64,8,4,13,10598,518,1,3,13,6706,350,0,0,7,4452,266,3,3,9,7707,24,6,6,13,9960,236,10,6,3,13363,117,2,28,0,8327,92,20,9,2,13022,84,17,14,6,12388,28,6,20,7,10013,-1,-1,1,8,0,1,0,0,0,0,-1
39,9,8,8,16770,203,8,9,9,15575,517,11,11,7,17201,21,5,6,5,14807,40,0,16,3,8645,24,8,11,6,15861,68,9,9,8,12964,4,5,16,13,13851,202,4,5,4,13725,555,6,9,3,12772,1,1,10,5,2,2,2,0,1,1,1
164,4,3,7,10728,238,5,7,7,11694,134,4,6,8,12252,202,4,3,4,12355,37,2,12,4,7575,39,6,4,7,14720,76,6,11,0,13713,101,10,11,5,13440,236,5,7,3,13953,117,3,11,4,8615,-1,-1,1,11,1,3,0,2,0,1,-1
114,2,0,3,10520,131,7,3,6,11453,246,2,0,12,8784,101,9,6,6,13365,143,2,7,11,8167,41,4,5,3,15766,203,6,6,3,12086,7,15,9,2,13920,81,11,7,9,12873,32,2,14,5,9006,-1,1,4,9,1,3,1,0,0,1,-1
39,6,7,5,13150,5,7,13,8,11450,517,15,9,3,17127,81,7,16,12,14115,350,5,27,4,10017,41,6,11,6,12448,102,13,10,5,16131,777,5,11,9,11286,145,2,9,7,10153,80,6,9,13,9258,-1,-1,9,5,3,1,2,0,0,1,1
114,14,5,1,15558,59,5,16,5,10820,103,7,5,3,14116,360,4,6,5,10689,37,0,18,9,7483,164,2,6,5,9589,421,4,6,6,8183,517,2,7,4,8566,119,5,12,8,12972,555,10,7,7,12921,1,1,10,1,1,3,2,0,1,0,1
164,12,7,2,15538,59,6,19,4,11822,3,4,15,3,11586,523,7,12,5,14322,526,5,16,3,9552,875,3,3,5,10184,245,6,4,9,11859,89,1,12,7,7107,81,7,7,5,13883,42,0,8,8,9988,1,-1,7,3,2,2,1,1,2,0,1
164,3,12,8,11202,102,3,10,4,12005,91,14,11,3,18107,81,7,10,7,11444,432,4,22,6,9808,92,8,1,6,13113,517,4,7,6,11102,421,6,3,4,10907,236,8,8,6,13421,497,2,15,9,7547,1,1,5,4,2,2,1,1,2,0,1
64,9,11,7,14011,875,5,17,5,12689,34,4,13,7,15362,67,13,9,7,18046,43,3,19,6,10241,223,5,9,10,12998,245,5,9,6,12530,134,2,10,4,12733,202,11,8,4,19004,80,9,10,10,13242,1,-1,8,7,2,3,1,0,1,1,1
98,8,16,7,13470,234,11,12,6,15656,111,1,20,16,8279,246,16,9,7,17928,4,4,20,5,14161,39,4,7,10,13396,5,3,23,9,11581,1,19,12,8,17540,236,6,12,9,14246,350,9,26,4,12050,-1,-1,6,8,0,4,1,1,2,0,-1
86,3,1,6,8305,78,3,7,8,8269,38,15,1,6,12810,67,1,6,9,7221,350,1,16,5,6896,84,6,9,3,9512,777,5,3,6,10029,32,10,15,2,12312,523,9,6,6,11997,412,4,13,6,8222,1,-1,1,8,0,3,0,1,0,0,-1
360,3,2,4,8364,64,0,2,5,6078,875,2,2,4,4936,92,0,0,3,5854,115,3,1,4,7317,58,6,2,0,9965,5,3,7,4,7440,142,6,4,0,8958,21,1,3,2,7406,526,4,7,2,5961,-1,-1,2,3,0,3,1,1,0,0,-1
107,1,0,0,1290,141,0,0,0,1143,238,0,0,0,943,222,0,0,0,757,412,0,0,0,673,54,0,0,1,848,64,0,0,0,1043,84,0,0,0,1097,81,0,0,0,1058,245,0,0,0,886,1,0,0,0,0,0,0,0,0,0,-1
107,2,3,1,8625,48,0,4,0,7212,518,5,0,0,8835,360,2,2,4,7927,32,2,2,6,5349,77,0,0,0,3341,245,3,2,2,5857,10,1,0,3,6443,147,4,5,3,8069,16,3,7,3,6252,-1,1,7,1,2,0,1,0,0,0,1
31,7,20,7,13844,76,10,25,6,17644,14,6,20,8,14599,119,23,12,9,23941,526,1,32,11,9340,887,12,4,9,19195,234,7,17,12,13378,7,3,12,6,11699,523,16,13,10,21451,111,3,24,10,10551,-1,-1,7,10,1,5,1,0,2,0,1
114,4,0,8,7261,33,1,6,6,6895,127,4,3,6,7862,202,2,4,5,8020,432,0,7,4,4651,266,8,5,4,10040,9,7,6,1,9355,238,6,6,1,10131,29,7,4,2,8406,350,1,12,3,6046,1,-1,1,3,0,1,1,1,0,0,-1
875,3,4,8,8274,234,3,3,5,7194,4,2,6,7,7812,202,6,7,5,10848,79,2,9,9,5825,92,12,4,1,15676,5,7,7,2,10934,517,6,6,3,11115,81,6,11,5,11409,432,3,16,5,7821,-1,-1,1,10,1,1,0,1,0,1,-1
59,7,13,9,13564,56,6,7,6,12452,517,9,10,6,14242,523,6,8,3,14787,79,1,15,8,8219,202,11,10,5,17188,5,6,19,4,13385,69,11,12,8,17232,516,3,15,8,9954,412,1,19,4,8709,1,1,6,9,3,2,1,1,0,2,-1
234,2,4,1,7563,122,10,3,2,10684,13,6,9,5,9033,202,6,9,0,10743,37,5,13,2,7888,126,2,3,8,6605,64,1,5,7,6295,142,3,1,3,7693,81,1,3,7,6171,432,3,4,4,5738,1,1,5,0,1,1,2,0,0,0,1
516,12,11,2,13368,234,5,11,5,9955,3,9,18,4,10934,22,9,8,3,12651,63,7,9,6,9025,54,6,5,8,9003,121,4,4,11,7961,134,2,6,8,8064,202,6,5,7,10343,89,1,7,8,5642,-1,1,8,1,3,0,1,0,1,0,1
164,9,6,3,13730,35,13,8,3,12684,7,5,11,6,11208,202,6,10,3,12774,267,2,20,2,8356,92,4,1,7,9625,64,6,3,7,10641,10,2,2,8,8757,21,3,6,8,10096,111,2,5,5,6167,1,-1,11,2,3,0,0,1,1,0,1
114,1,0,3,5918,59,2,3,7,6102,7,2,2,3,6291,21,3,1,4,7219,43,2,7,3,5585,238,11,1,1,12056,64,2,9,3,8127,99,2,0,2,7377,67,5,2,4,7466,267,0,8,0,5266,1,-1,0,5,1,1,0,2,0,0,-1
114,2,2,2,7514,64,11,2,0,10314,112,3,5,0,9624,498,1,3,3,7542,43,2,11,2,6476,126,0,1,6,6691,28,1,4,2,6368,7,3,0,1,6727,119,2,1,5,7620,26,0,3,5,4520,-1,1,7,2,2,0,2,0,0,0,1
101,8,7,10,15440,517,13,10,11,17883,427,3,21,8,14094,876,11,11,9,19542,64,10,14,13,15670,238,14,3,9,19193,203,13,8,12,20723,1,11,11,8,20948,34,8,15,7,17135,127,5,12,9,15536,1,-1,3,11,1,4,0,0,0,1,-1
99,2,5,7,8851,79,5,0,12,11663,107,6,4,12,10650,3,3,5,9,9275,104,3,8,10,12039,64,17,11,7,15056,154,2,10,3,10177,17,9,9,3,11941,5,14,5,2,17612,222,8,11,4,13496,1,-1,0,7,0,4,0,0,0,0,-1
80,9,13,7,13808,76,8,16,2,14038,238,7,8,6,13631,236,11,14,3,16777,37,4,25,4,10169,69,4,8,9,11494,64,2,8,10,10606,245,12,1,6,15219,81,2,7,8,10138,350,2,16,6,7549,1,-1,10,3,1,3,1,1,2,0,1
54,8,5,2,8810,115,6,9,5,9387,64,6,9,4,9994,22,9,4,2,12659,432,2,16,1,7285,120,4,5,5,8005,17,5,0,8,7963,7,4,4,4,7867,429,1,2,8,7077,412,0,6,6,4712,1,1,6,0,1,0,2,0,1,0,1
104,2,5,8,9665,246,6,4,12,10257,142,6,4,7,11101,498,5,6,7,11964,99,3,7,6,7062,4,6,10,7,11271,64,8,7,6,12387,166,12,6,4,15470,222,13,8,3,15132,117,1,20,2,8936,1,-1,1,10,0,2,0,2,0,1,-1
126,1,1,6,6733,64,6,6,9,8281,134,6,5,9,8356,81,3,4,8,7970,432,0,7,8,4890,113,3,10,2,9534,104,18,10,3,12672,101,8,13,4,9550,498,5,9,4,9717,497,6,17,3,7333,1,1,1,8,0,2,1,1,0,0,-1
875,4,4,5,9240,64,6,10,5,9887,55,15,6,6,13057,51,10,8,4,13622,25,1,18,4,7456,777,7,2,6,10128,203,3,8,7,8547,84,10,8,5,10818,498,2,6,8,8365,26,2,14,10,6600,1,1,10,0,0,2,2,0,0,0,1
23,6,5,0,11915,91,12,7,5,11460,79,6,11,2,10562,222,9,10,4,12048,3,7,12,4,8988,517,4,1,7,8345,246,3,4,10,7158,7,3,4,8,6623,202,4,5,8,9025,43,1,7,7,5309,1,1,11,0,1,1,2,0,0,0,1
41,3,7,6,9517,2,1,7,11,7225,45,7,3,5,10920,236,5,6,3,9719,350,2,14,6,6454,58,2,10,3,10265,64,13,9,3,13345,3,8,10,4,10981,51,7,11,4,13977,99,1,16,4,7960,-1,-1,1,11,2,2,0,1,0,1,-1
58,5,7,10,15275,238,13,4,14,16984,45,7,3,12,13102,30,5,12,11,15068,40,0,19,8,8645,80,13,8,5,16704,432,1,37,6,12126,91,15,16,8,17217,21,19,13,1,21982,711,7,12,10,14612,1,-1,3,9,0,4,0,1,0,2,-1
107,2,3,9,10769,91,13,6,3,14644,142,9,6,6,11346,236,12,13,5,14804,267,2,21,4,8653,887,2,4,5,9646,246,9,6,6,11488,517,9,1,9,10168,498,4,5,11,8170,40,3,11,7,7698,1,1,10,2,3,0,1,1,1,0,1
6,5,7,1,13632,79,10,7,6,12403,202,6,9,5,11253,245,9,5,5,13021,40,1,14,5,7700,122,1,1,6,10369,81,5,4,7,11745,13,9,4,6,13101,64,6,6,6,10777,43,1,11,6,6855,-1,-1,9,3,2,1,0,2,1,0,1
266,1,2,4,7396,91,7,0,3,12915,517,1,2,13,6540,81,3,3,8,6980,432,0,6,5,5836,39,3,9,3,10329,234,11,6,2,11831,134,9,8,1,12416,498,7,8,2,11903,526,3,8,4,7478,-1,-1,0,10,0,3,0,2,0,1,-1
266,11,6,2,12510,427,7,12,3,8777,245,6,4,3,9392,202,3,13,3,9429,89,2,14,2,6223,14,1,4,7,7511,59,6,4,1,8266,1,3,4,8,7690,523,2,4,9,6811,497,1,5,4,5890,-1,1,4,2,1,1,2,0,1,0,1
266,6,13,5,16238,91,7,17,13,16630,13,3,10,7,15319,236,19,12,4,25286,267,4,28,8,12240,164,11,6,10,17340,234,10,11,8,14116,4,9,19,6,18701,202,5,9,9,14412,350,1,25,6,9672,-1,1,10,8,4,1,1,0,3,0,1
78,5,6,8,9364,104,3,8,5,10538,245,3,3,5,10480,498,9,6,3,13904,350,2,16,1,8308,85,5,6,3,10795,64,9,2,1,11407,23,7,2,8,11616,15,1,2,6,8876,117,0,6,4,5881,1,-1,8,4,2,1,0,2,1,0,1
114,2,2,5,8768,64,8,5,1,11302,517,9,5,0,12116,498,3,5,1,10024,497,2,5,3,6027,6,4,0,5,8011,91,0,3,6,6738,245,2,1,7,8392,202,4,4,5,8198,26,0,8,1,5404,1,1,8,1,1,1,2,0,1,0,1
711,11,8,5,13362,234,4,9,5,10750,80,7,7,3,11689,236,6,5,2,12160,267,5,18,0,9130,24,4,2,7,10145,64,4,6,4,10604,115,6,1,6,13586,498,0,4,11,8444,40,0,7,5,5871,-1,-1,8,4,2,1,0,1,1,0,1
238,15,11,10,19111,59,8,16,8,16437,69,9,10,6,16472,115,4,15,13,15808,497,4,22,5,11162,78,5,15,6,14580,20,1,26,7,13993,91,17,6,13,18987,523,18,7,8,23263,412,1,26,6,10577,-1,-1,6,11,2,3,2,0,1,1,-1
240,5,15,5,11634,234,13,16,4,14451,39,8,13,6,13065,45,16,15,8,15645,497,6,26,6,9092,17,8,5,9,13056,64,5,7,10,10811,245,5,7,8,12710,498,7,3,11,12544,37,4,17,10,8902,-1,-1,7,4,4,0,0,1,0,1,1
266,3,4,5,7353,35,5,4,5,6963,7,3,7,5,5894,18,5,4,4,8180,267,2,3,5,4947,6,4,1,4,8930,5,5,5,2,8632,157,9,6,3,11346,236,4,4,4,8292,26,2,10,5,6456,1,-1,1,11,0,1,0,2,0,0,-1
23,5,2,3,15203,113,4,11,8,9752,163,5,8,7,10489,498,13,7,10,16819,117,3,18,5,9204,17,5,5,8,12721,48,6,14,9,10579,245,6,8,3,13329,202,12,10,5,15254,53,4,8,5,8950,-1,-1,11,4,2,1,1,1,0,1,1
82,6,6,3,12534,64,6,14,2,13207,136,2,15,4,9818,236,12,6,8,14170,497,3,17,3,8640,98,0,5,6,7136,76,12,1,6,11865,166,4,3,8,9860,99,2,14,5,10940,44,1,13,4,6870,1,-1,8,2,1,3,2,0,1,0,1
39,2,0,6,10473,238,4,5,3,10778,115,3,6,9,10466,81,0,5,6,8936,497,3,5,6,6922,43,3,12,0,11005,64,11,8,4,13061,4,4,10,2,11536,498,12,4,4,16051,267,0,21,2,9178,-1,-1,3,9,0,4,0,2,0,1,-1
39,8,12,6,13124,76,11,12,8,11823,104,13,5,3,15256,523,6,12,6,10856,350,2,30,5,8977,54,3,13,7,7606,64,8,12,8,10368,246,8,8,7,10872,236,7,10,7,11056,267,2,19,11,6891,1,1,10,1,1,0,2,0,1,0,1
104,2,5,5,11171,234,7,12,3,12470,517,8,7,6,11029,51,12,10,5,15220,267,0,26,8,8446,17,3,5,5,8910,64,7,10,5,10955,80,4,8,4,10145,236,10,3,8,12503,497,3,15,7,7411,-1,1,10,2,3,0,1,1,1,0,1
164,7,6,8,12422,238,9,6,6,12954,10,12,7,5,17329,21,4,8,11,12613,117,4,19,4,10781,91,11,7,6,14310,43,1,9,9,8390,85,9,7,7,12519,99,5,15,6,8862,51,8,8,8,14069,1,-1,10,2,1,3,1,1,1,0,1
166,12,7,2,15421,64,10,10,4,13864,134,4,2,1,12274,81,2,10,8,10217,43,4,14,3,8448,86,3,2,8,10932,246,3,6,10,8208,142,5,5,4,9882,498,5,6,2,12694,50,2,10,8,6940,-1,1,9,2,3,0,2,0,1,0,1
86,3,1,8,9041,28,5,1,6,8488,27,2,0,4,7713,203,3,4,4,10137,37,2,9,3,7550,114,12,4,2,14539,876,5,5,2,10552,246,2,8,5,8984,67,3,4,5,10008,117,3,15,3,8347,-1,1,3,10,2,1,0,2,0,1,-1
85,2,10,9,10873,64,10,19,5,14184,236,11,10,6,17264,246,10,11,10,12454,40,5,23,8,10445,266,10,12,4,16369,234,5,12,10,11493,7,13,5,6,16537,115,6,12,8,13069,89,4,18,10,10393,-1,1,5,9,1,3,2,0,0,1,-1
92,5,1,6,9648,91,5,3,5,8687,99,2,1,4,7550,81,0,4,7,6233,497,1,7,6,5720,164,6,4,3,9022,245,7,10,2,10277,238,5,8,1,10415,523,8,7,4,10658,412,2,14,3,6645,1,-1,1,3,0,3,1,1,0,0,-1
266,4,8,6,10952,5,11,7,10,12691,43,8,8,9,10973,22,4,7,8,10831,111,1,6,11,5820,166,5,8,6,11346,64,17,18,3,16438,517,5,12,4,11223,202,13,19,5,15046,99,4,29,10,9908,-1,-1,0,8,1,3,0,2,0,1,-1
74,5,11,9,11547,72,9,17,4,13200,526,1,17,6,7910,523,11,9,6,14762,91,11,6,6,12609,266,6,12,6,12808,236,5,6,12,10804,64,7,11,8,12356,517,8,9,5,13069,40,5,17,6,9035,-1,-1,8,5,3,1,0,2,1,0,1
17,7,6,6,11149,64,11,13,3,13768,7,8,7,5,11591,236,7,6,3,14119,40,0,23,2,8112,164,5,5,6,11005,91,6,4,7,11180,711,5,3,6,10294,21,1,4,7,9207,267,2,6,7,7093,1,1,10,3,2,1,2,0,1,0,1
517,3,0,3,6371,64,4,8,2,7374,8,5,4,1,9287,523,9,4,1,11841,117,4,8,1,7701,68,2,3,6,5909,79,5,2,5,7224,157,0,0,5,5358,21,1,1,5,5300,497,0,1,4,3455,1,1,9,0,2,0,1,1,0,0,1
106,13,7,8,15461,64,13,9,6,16495,101,7,19,3,13923,236,7,15,6,16148,40,2,26,7,10658,157,3,5,14,12477,427,4,18,6,9716,3,6,12,7,11438,777,11,6,7,18634,711,6,15,8,10511,1,-1,10,2,2,2,2,0,2,0,1
164,4,8,10,10170,254,9,11,9,14209,84,10,5,6,13622,64,10,10,8,13824,412,3,15,8,9233,517,10,8,5,14629,104,8,7,4,17253,777,7,12,10,12847,29,11,10,10,16484,350,5,13,7,12105,-1,-1,3,9,2,2,0,0,0,1,-1
164,7,7,4,10917,76,5,6,8,9725,7,7,3,5,11819,202,3,8,7,8993,412,0,10,8,6063,126,2,4,7,9200,234,13,6,3,12562,127,7,11,2,12293,67,7,6,4,12371,350,3,15,6,7917,-1,1,4,8,0,3,2,0,0,1,-1
122,3,5,1,9388,234,8,9,2,9828,127,3,10,1,7916,21,7,7,5,10293,117,0,16,3,6199,36,1,3,3,7263,64,7,3,5,8221,7,1,2,2,7232,202,2,3,5,6878,26,1,6,6,5047,1,1,7,1,2,1,2,0,0,0,1
887,5,9,3,11708,79,9,8,2,11249,157,7,9,5,11664,21,7,9,2,12310,497,1,16,5,7550,164,1,5,7,7997,234,6,5,6,10154,3,4,6,7,8437,202,1,5,5,8524,555,5,3,4,9220,1,1,9,1,3,0,1,1,1,0,1
164,10,10,2,17774,64,8,9,4,12309,142,7,10,10,11559,29,6,7,7,12838,235,8,12,9,11378,236,6,2,11,10168,121,11,5,8,14652,61,8,8,9,12430,498,6,7,6,12001,497,1,14,5,7656,1,1,10,5,2,3,1,1,1,0,1
84,4,3,3,9955,203,1,4,3,9872,7,1,1,7,7594,145,2,0,2,9172,117,0,4,1,5202,164,3,3,4,8437,76,4,3,2,9028,142,4,5,1,10681,119,4,3,0,13951,497,1,8,1,6686,-1,1,3,7,0,3,1,1,0,1,-1
