champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
517,4,9,10,12345,246,13,7,13,15362,101,7,15,10,12925,21,11,11,9,15842,89,2,19,11,9091,84,22,13,7,19413,30,13,25,8,19168,34,4,11,10,12008,29,11,18,9,14382,350,3,34,5,10444,1,1,3,9,1,4,0,0,0,1,-1
27,10,10,12,18991,104,14,11,8,18268,777,7,7,11,16828,236,10,11,6,18460,412,1,15,12,9884,875,12,12,8,18368,876,15,16,11,16648,112,12,19,2,19228,29,8,14,11,15811,201,2,37,10,11897,1,1,7,7,3,3,0,0,2,1,-1
92,10,4,3,12308,64,7,14,1,10959,8,5,6,2,10631,236,6,4,6,9969,3,4,8,3,6881,78,3,2,7,6978,4,0,4,7,5416,27,5,1,8,8271,523,4,2,6,9277,267,3,9,4,7053,1,1,10,1,2,0,2,0,1,0,1
78,4,11,8,11780,9,11,12,9,13055,27,8,14,10,12166,81,4,21,4,14757,3,5,20,7,9743,61,6,15,8,15471,59,3,21,7,12404,43,8,17,5,14764,22,18,14,4,19374,111,3,26,8,10357,-1,-1,3,10,0,4,0,1,0,3,-1
39,3,1,3,9153,60,5,2,3,6629,1,3,1,3,7041,119,3,4,6,9322,40,0,9,4,6149,84,4,2,3,8969,104,4,7,3,9061,112,3,4,1,9006,81,8,3,4,9280,37,0,11,3,6185,1,1,3,3,0,2,2,0,0,1,-1
37,2,23,13,11645,23,10,16,13,15418,77,7,16,12,13736,235,12,17,10,17166,12,1,23,14,11818,101,18,38,5,16864,57,3,46,8,13024,238,15,29,9,15130,99,17,38,6,16074,147,9,48,5,14868,-1,-1,2,4,0,0,0,0,0,0,-1
245,15,34,15,17138,10,26,45,14,22604,29,17,41,20,18102,498,10,28,13,17142,1,14,42,13,18141,27,11,34,18,16015,127,13,21,15,16644,101,27,26,10,21088,518,6,27,15,14917,30,18,38,24,19468,1,-1,4,2,0,0,0,0,0,0,1
875,0,2,8,6218,113,6,5,5,8783,99,6,3,3,8882,498,1,5,8,6549,412,1,6,8,5190,84,11,3,0,10812,64,3,14,3,8116,157,6,7,6,10043,236,10,4,3,9781,267,2,13,2,6359,1,-1,1,5,0,1,0,2,0,0,-1
9,10,32,6,12941,96,16,27,8,15090,13,11,26,9,13810,523,8,24,10,11950,54,10,30,8,12915,11,22,9,16,15113,37,2,33,8,11147,23,6,18,11,12084,35,6,20,12,11207,79,5,16,8,10906,1,1,4,1,0,0,0,0,0,0,1
150,0,3,4,7489,141,2,3,3,7624,99,6,5,1,8423,236,10,7,2,12149,267,4,11,1,7310,223,1,3,2,6489,56,4,1,5,7573,7,3,2,8,5463,22,1,4,3,5940,50,1,5,4,5555,1,1,5,0,2,1,2,0,0,0,1
22,2,25,6,9791,222,16,11,6,12482,32,3,19,6,9633,63,8,11,7,10439,240,10,18,5,11768,76,5,13,8,9298,112,5,15,9,9612,1,6,5,8,9347,29,9,10,9,10682,126,5,13,5,9554,1,1,4,0,0,0,0,0,0,0,1
51,5,17,13,9897,122,2,18,13,9541,121,19,8,8,14490,36,5,24,11,10957,235,5,26,11,10164,76,16,24,6,12630,777,14,20,10,13085,119,13,21,6,13898,111,3,38,8,10917,8,9,28,6,11509,1,1,1,4,0,0,0,0,0,0,-1
126,10,7,3,11494,102,4,12,6,11600,13,7,11,5,13786,21,1,6,7,9472,63,18,11,4,13324,234,4,2,9,9306,121,4,3,8,11098,3,5,7,9,9103,236,12,2,8,14212,267,0,13,6,7726,-1,-1,7,3,4,0,1,0,1,0,1
85,1,4,10,6001,122,8,2,7,9263,14,1,0,7,7237,21,1,5,10,6043,147,3,2,6,5605,48,6,7,1,9892,9,6,4,2,9340,69,3,8,2,9697,236,21,4,5,14925,267,3,25,4,8314,-1,-1,1,10,1,1,0,2,0,0,-1
104,2,16,2,9751,48,5,16,1,9359,42,12,6,0,13314,202,9,13,3,10563,89,1,20,2,6589,31,2,2,6,6486,59,2,5,6,6533,517,0,3,2,6311,119,3,5,7,8482,111,1,5,8,4850,1,1,9,0,3,0,2,0,0,0,1
202,15,18,10,15730,234,10,16,12,13998,42,14,22,12,15508,30,6,27,15,13740,497,1,33,11,11254,16,0,45,7,11095,69,15,26,12,14105,29,22,31,10,15995,92,11,24,9,14319,136,12,23,8,14093,-1,-1,4,2,0,0,0,0,0,0,1
48,6,57,12,17255,134,14,25,18,18056,141,22,29,18,20780,77,22,33,14,22653,32,7,48,21,16630,104,12,34,14,19476,89,3,48,16,15159,246,36,20,13,26579,115,13,44,11,19335,777,19,33,17,20235,-1,-1,2,4,0,0,0,0,0,0,-1
74,14,26,12,20287,111,6,31,17,16567,114,19,17,15,20683,131,11,20,17,18365,876,17,24,14,20748,30,16,42,16,20362,236,12,30,17,18092,26,7,55,7,17730,245,25,27,15,20815,115,14,34,12,18891,1,-1,4,3,0,0,0,0,0,0,1
85,2,3,4,8348,134,3,5,3,10265,120,7,1,8,8846,81,0,3,6,7315,267,1,6,7,5230,104,5,2,3,11577,20,11,9,3,12402,157,4,8,6,10802,236,6,6,1,11632,117,2,18,0,7984,-1,-1,0,10,0,3,1,1,0,1,-1
412,3,22,5,9944,119,12,9,8,13307,163,5,14,8,10443,79,10,12,7,11224,126,8,17,6,11069,31,6,8,8,11132,4,1,16,10,9606,104,11,12,7,13128,236,1,13,8,10328,101,15,12,5,12856,1,1,1,4,0,0,0,0,0,0,-1
104,4,2,5,7198,68,7,4,0,9232,238,6,3,4,7796,523,5,5,2,9814,117,2,10,2,6520,126,1,5,3,8443,163,8,3,7,8946,18,1,0,5,7571,202,0,5,2,6078,69,3,2,7,5650,-1,-1,3,3,2,0,0,1,0,0,1
164,0,4,6,5687,234,4,8,7,8395,4,2,6,11,6770,21,8,5,8,9629,526,1,5,11,5241,777,3,8,1,9667,76,11,16,4,10352,126,13,9,4,12801,18,14,12,4,11562,117,2,33,2,8236,1,-1,0,10,0,2,0,2,0,0,-1
223,3,5,2,7187,234,10,9,2,8925,517,8,5,2,8529,202,6,6,5,7922,350,3,19,0,7047,80,3,3,5,5479,5,1,4,8,5577,7,1,6,5,5897,236,4,3,7,7814,37,2,6,6,5253,-1,-1,4,1,1,1,2,0,0,0,1
104,0,0,0,5643,245,1,1,3,4918,157,1,0,8,5093,145,2,1,4,5574,57,1,2,8,3891,234,2,1,0,6486,876,5,7,0,7292,166,10,1,2,8138,21,5,3,2,6520,16,1,12,1,5130,1,-1,0,2,0,2,0,1,0,0,-1
17,5,1,5,10391,254,1,0,11,6225,10,0,2,8,5945,119,0,0,9,5046,555,1,0,9,4605,150,9,5,3,9330,104,13,5,1,12138,142,7,11,3,9314,202,12,12,0,10084,267,1,22,0,7580,-1,-1,1,11,0,3,0,1,0,0,-1
887,1,0,0,1354,64,0,0,0,1000,777,1,0,1,1215,360,0,0,0,1045,57,0,0,0,814,85,0,0,1,847,107,0,0,0,1195,246,1,0,1,1159,51,0,0,0,684,63,0,0,0,965,1,0,0,0,0,0,0,0,0,0,1
202,20,20,9,14627,16,3,46,6,10649,114,10,35,9,12878,57,7,34,6,12043,29,14,29,7,13553,7,15,9,10,12621,157,6,15,12,10933,240,9,14,8,12684,516,2,17,12,10235,89,5,19,13,10601,1,1,4,1,0,0,0,0,0,0,1
267,4,57,4,14806,29,19,23,13,16544,5,16,17,16,15471,143,7,36,8,14591,7,26,23,10,17547,104,8,22,15,15598,43,5,29,9,14534,236,15,10,14,15161,107,17,11,18,16003,17,6,22,16,13775,-1,1,4,1,0,0,0,0,0,0,1
107,3,3,8,9873,246,9,4,4,12384,134,5,7,3,10254,157,5,3,6,10267,497,3,12,4,8077,48,10,4,3,13843,91,6,2,5,9707,711,0,5,7,7661,202,8,3,4,11551,79,1,9,6,6798,-1,-1,9,8,1,2,0,1,1,0,1
112,10,14,9,10576,113,1,9,4,7136,90,8,16,6,11290,40,4,23,7,9220,157,7,11,11,10141,429,24,7,6,14552,164,6,21,6,10156,81,4,10,3,9518,122,1,20,7,8624,497,2,25,8,8857,-1,1,1,4,0,0,0,0,0,0,-1
80,1,5,11,8028,236,8,6,6,11496,126,3,7,9,9523,55,7,2,8,10034,37,1,15,6,9191,110,7,18,3,11149,43,10,27,3,12945,555,15,16,3,15591,1,6,20,6,10930,143,2,19,5,10290,-1,-1,0,4,0,0,0,0,0,0,-1
360,5,10,8,12218,10,5,20,7,12662,115,6,14,9,12964,887,7,11,10,11646,53,7,9,9,11366,134,12,15,6,13894,81,7,16,5,12725,875,3,17,7,11712,60,9,21,5,12966,777,12,13,8,14341,1,-1,1,4,0,0,0,0,0,0,-1
67,6,18,12,14065,42,12,26,8,15248,86,13,21,11,14655,64,13,24,10,14635,127,8,33,9,13794,126,15,24,13,16577,150,8,22,10,13959,223,4,22,9,12980,161,5,26,6,13593,38,18,17,14,17149,1,-1,2,4,0,0,0,0,0,0,-1
29,15,24,19,16482,246,13,22,19,15051,235,9,41,12,17458,45,17,30,11,19238,30,8,31,20,15602,31,23,41,13,20490,96,30,27,10,21112,526,2,54,14,14232,13,18,24,16,17547,147,8,62,10,16568,-1,-1,3,4,0,0,0,0,0,0,-1
90,8,26,14,17839,246,13,16,18,15777,127,4,26,19,14503,18,12,20,12,17898,55,20,14,16,17504,267,3,67,8,15661,4,12,38,13,18675,17,22,27,11,18310,360,21,24,11,18667,92,21,34,14,19398,-1,-1,2,4,0,0,0,0,0,0,-1
126,0,0,0,1043,876,0,0,0,1183,14,0,0,0,926,22,0,0,0,916,412,0,0,0,786,875,0,0,0,674,234,0,0,0,1144,7,0,0,0,986,222,0,0,0,972,43,0,0,0,791,0,0,0,0,0,0,0,0,0,0,1
78,12,11,1,14692,76,7,12,4,11142,157,7,9,2,14398,498,6,7,6,11761,37,11,15,4,12907,23,3,2,11,11715,234,1,6,7,9873,517,9,3,11,12127,222,3,3,8,11387,117,1,11,6,7998,1,1,10,1,0,3,0,2,0,1,1
90,5,16,3,10220,147,4,23,4,9176,114,8,9,3,10130,112,9,17,5,9988,63,4,20,3,9380,131,4,10,8,9003,64,1,11,6,8240,119,4,7,7,9531,61,6,4,5,8968,16,3,13,4,8830,1,1,2,0,0,0,0,0,0,0,1
164,4,7,4,11383,238,7,6,5,10778,84,8,11,4,11172,236,20,10,3,18372,117,1,31,5,10187,24,7,5,6,11103,64,5,10,8,10398,267,1,16,9,6758,81,6,2,9,12324,40,2,10,8,7179,1,1,11,0,3,0,1,0,0,0,1
517,3,4,8,5902,20,4,4,5,6462,18,2,1,6,5666,202,2,1,8,6706,26,0,3,4,4045,104,5,7,4,9071,91,8,3,1,9207,84,13,3,1,9364,236,3,8,3,8202,40,1,9,2,6090,-1,-1,0,6,0,2,0,2,0,0,-1
104,3,6,6,7963,91,3,7,6,8095,136,8,2,5,9629,202,5,4,4,11082,412,2,10,4,6186,157,3,3,3,11125,246,16,5,3,15401,4,3,10,6,10407,69,3,4,4,8390,267,0,15,5,6436,-1,-1,2,9,0,2,0,2,0,1,-1
67,7,2,7,11111,238,7,8,9,9540,236,2,5,12,8757,99,0,6,5,9541,267,2,9,9,6760,92,11,5,3,13960,234,7,10,5,11247,7,6,9,5,10888,134,7,9,3,12712,555,11,12,2,11203,-1,-1,0,9,0,3,1,1,0,1,-1
164,7,12,5,15911,421,13,10,8,15334,45,13,6,5,16015,429,12,7,7,16443,526,4,15,9,10328,887,7,8,7,13680,64,7,5,8,12751,245,9,7,9,16575,236,8,8,16,12683,267,3,18,9,9206,-1,1,11,6,3,1,1,0,2,0,1
21,16,17,10,15185,141,21,16,14,16028,69,12,14,13,12306,74,4,29,9,11373,497,1,35,10,10598,24,11,15,17,12272,887,9,25,14,12787,15,11,32,8,15330,25,9,37,7,13747,45,16,22,8,14030,1,1,2,4,0,0,0,0,0,0,-1
111,1,19,7,9922,126,13,19,7,14411,127,6,19,9,12019,246,13,14,7,13614,98,8,23,8,12516,78,11,13,12,11625,161,6,23,6,11664,90,3,15,5,9946,81,10,10,7,12627,222,8,22,12,12725,-1,-1,4,2,0,0,0,0,0,0,1
164,2,12,2,11464,91,18,10,4,18414,517,8,12,5,11925,18,8,9,5,11968,555,5,9,8,9721,92,3,0,8,10529,234,5,8,9,10784,99,6,5,5,11104,81,8,8,11,11917,497,2,15,8,7099,1,1,9,0,2,1,2,0,1,0,1
202,1,4,7,7770,91,0,3,13,6834,10,4,3,8,12596,36,13,4,3,14574,26,0,11,10,5849,27,2,12,4,8429,203,14,15,4,12269,157,14,8,4,14645,45,9,4,3,12416,497,2,25,3,7685,-1,-1,2,9,1,3,2,0,0,1,-1
102,11,30,12,16146,517,10,32,11,16063,99,17,42,8,19128,222,19,30,10,16362,29,16,25,10,16960,110,6,24,14,15029,19,7,19,16,13366,121,27,12,17,19864,13,4,14,14,13707,145,7,21,12,14301,1,1,4,0,0,0,0,0,0,0,1
166,11,4,1,10825,234,5,6,4,10221,55,18,1,3,11272,145,3,6,6,7694,154,3,13,1,7739,67,0,4,12,5396,104,5,1,9,8440,518,1,1,6,5760,222,6,5,8,9958,50,2,7,5,6415,-1,1,5,1,2,1,1,0,1,0,1
164,4,6,3,9715,113,1,8,7,8456,38,15,4,4,17143,523,3,9,3,11256,117,0,14,2,7212,84,3,2,6,8430,141,8,7,6,11998,9,7,5,4,11285,236,0,0,2,5189,50,1,5,5,7315,-1,1,6,1,2,2,1,1,1,0,1
6,4,2,7,11307,72,1,8,7,8005,99,2,3,9,8828,236,5,8,6,11977,497,3,9,5,7040,777,7,2,5,13259,254,8,14,2,13380,38,14,7,2,16738,202,4,8,3,11519,10,1,14,3,7619,-1,-1,1,11,1,3,0,2,1,0,-1
39,7,0,2,9370,120,4,5,1,7271,711,5,0,1,8513,45,1,1,2,4839,117,0,4,2,4274,266,1,0,5,3235,60,2,1,4,4325,10,1,1,3,4445,202,3,1,2,5693,40,1,2,3,4023,1,1,6,0,2,0,1,0,0,0,1
54,3,6,1,8618,5,5,4,3,9361,134,4,5,3,10336,67,9,8,3,11472,117,3,15,1,7655,517,1,0,8,7470,141,5,3,2,10110,34,2,3,2,7708,202,2,4,6,7444,267,1,7,6,5567,1,1,7,3,1,2,1,0,1,0,1
164,0,2,4,7600,64,7,5,8,8537,412,2,10,9,6144,145,10,5,9,11751,43,3,6,5,7461,83,5,1,3,10793,5,2,6,5,8391,7,7,4,3,12311,498,15,9,4,13262,63,6,15,7,10300,1,-1,0,11,1,2,0,2,0,1,-1
17,2,2,5,7875,11,6,3,4,7964,157,5,1,6,10370,67,1,7,9,8196,267,1,7,6,5370,83,2,2,2,10440,5,7,5,1,11600,7,7,4,2,11236,498,10,5,4,12141,63,4,8,6,8495,-1,-1,1,8,1,2,0,2,0,1,-1
112,10,8,7,12827,56,14,8,9,13369,777,6,4,6,14570,202,12,7,2,15085,89,1,13,7,7871,31,9,5,7,12236,64,6,9,8,10194,238,6,6,8,10937,222,3,11,11,8983,99,7,9,9,10378,-1,1,10,2,4,0,1,0,1,0,1
104,2,2,5,9978,245,2,4,5,7068,157,6,3,7,10116,429,0,3,9,5280,497,0,7,7,4885,134,4,9,6,9286,163,8,15,1,10791,14,8,7,0,9209,202,8,11,2,11498,555,4,16,1,9602,-1,-1,2,7,1,2,1,1,0,1,-1
98,4,9,2,11589,234,20,5,6,18409,142,1,6,5,10307,51,3,12,5,11975,99,2,14,6,9375,39,4,6,5,11916,166,2,10,5,10001,245,9,7,7,10929,81,7,5,7,13221,432,2,10,6,7033,1,1,10,1,1,2,2,0,1,0,1
875,4,5,4,10601,234,4,8,4,9659,61,4,4,9,11786,15,3,7,5,10545,555,2,7,7,7848,64,5,9,4,12632,77,8,2,3,14669,134,9,6,4,12923,81,4,6,4,11842,497,3,12,4,8424,-1,-1,1,10,0,4,0,2,0,1,-1
164,5,4,6,7793,72,2,9,5,7421,99,5,7,4,8346,51,2,2,6,7794,78,1,4,8,5076,17,8,3,3,11613,2,5,5,2,10461,134,7,9,3,10190,429,6,11,4,10840,526,3,19,3,7386,1,-1,0,8,0,3,0,2,0,1,-1
234,1,10,5,12146,104,8,11,5,16496,55,5,10,5,13521,202,11,11,0,15524,412,1,16,2,8512,164,6,7,6,12821,64,3,11,4,11211,3,1,9,7,9112,222,6,4,6,14732,117,1,9,3,8386,1,-1,8,4,3,2,2,0,2,0,1
104,5,12,3,13867,121,27,12,6,16757,7,5,14,5,10228,202,9,20,4,13385,111,1,18,5,7420,134,2,3,14,8424,234,8,10,8,10677,39,5,4,5,13328,21,6,7,10,11401,43,2,15,10,7560,-1,1,10,1,3,1,1,0,1,0,1
79,1,2,5,8139,238,3,2,8,8456,10,1,2,8,8898,21,7,3,5,10507,117,1,8,7,6263,164,5,6,1,10873,246,10,6,2,11676,134,9,9,1,12930,51,6,3,7,10351,526,3,13,2,7427,1,-1,3,8,0,3,1,1,0,1,-1
126,3,4,2,9397,48,6,11,2,10197,711,9,13,3,11357,145,5,7,1,10786,111,4,16,3,7613,62,2,1,3,9192,234,3,2,4,7496,55,4,2,7,8109,21,1,4,7,7718,350,1,5,6,5292,1,1,5,3,2,1,1,1,1,0,1
92,5,3,7,10994,163,3,7,6,10732,246,5,2,5,10585,498,5,4,4,12698,26,0,6,8,6780,79,6,6,4,12406,104,10,11,2,14907,80,7,9,7,11662,81,7,10,3,12401,432,0,22,3,7819,-1,1,4,7,1,3,2,0,0,1,-1
145,0,0,0,911,238,0,0,0,670,42,0,0,0,921,14,0,0,0,817,555,0,0,0,740,23,0,0,0,1031,107,0,0,0,955,777,0,0,0,954,30,0,0,0,911,26,0,0,0,878,0,0,0,0,0,0,0,0,0,0,-1
58,9,12,5,16573,234,8,11,5,13523,42,4,3,2,14298,51,11,8,5,15724,432,0,25,3,8978,164,5,8,7,11995,35,5,8,8,9701,7,4,5,5,10715,67,6,7,6,14048,117,0,15,6,7558,-1,1,11,2,3,1,2,0,2,0,1
92,9,9,7,14744,76,13,10,4,14179,23,2,12,2,14083,101,6,8,4,12634,3,4,18,6,8157,54,4,8,10,9323,68,4,10,8,11149,157,1,12,7,9833,202,8,7,4,12592,40,6,13,5,9141,1,1,9,0,2,1,1,0,0,0,1
106,11,10,6,12523,238,16,9,4,16236,112,7,12,5,12637,119,4,11,3,12218,517,9,12,8,10662,90,2,6,13,8989,32,4,10,8,9274,245,12,3,9,12107,51,7,5,9,12038,117,1,8,8,7024,1,1,9,1,3,1,1,0,0,0,1
39,0,1,7,5706,59,1,5,6,6119,245,6,3,6,9835,523,2,3,7,6917,432,1,4,5,4937,67,13,5,0,12420,234,11,5,3,10557,112,1,6,4,8008,81,5,10,3,8515,350,1,21,0,7009,-1,-1,0,7,0,3,0,1,0,0,-1
85,2,1,4,6387,141,3,0,6,6564,39,3,1,7,7282,157,1,1,7,6180,497,1,1,7,4422,41,6,3,1,9246,56,3,12,2,8995,245,14,1,4,12179,67,6,7,3,8300,412,2,10,0,5870,1,-1,1,7,0,2,1,0,0,0,-1
98,1,1,2,3276,59,2,2,0,3889,31,1,0,1,3470,51,4,2,0,5468,517,2,4,0,3669,17,2,0,3,3162,245,0,0,0,1698,234,1,0,0,3789,96,0,0,4,2442,99,0,1,3,2441,1,1,1,0,1,0,0,0,0,0,1
126,6,7,8,13492,245,11,6,6,11250,39,3,10,10,10972,81,5,6,5,12746,37,6,14,4,10297,36,7,9,7,12508,76,14,4,4,14677,157,6,6,7,13411,22,3,9,10,9990,26,3,12,3,9647,-1,-1,5,8,1,2,0,2,0,1,-1
41,6,6,7,14070,86,4,7,8,10685,3,8,1,9,13015,131,3,4,8,10813,134,1,3,9,8005,35,7,6,6,12588,60,8,11,6,13421,55,11,12,4,15567,51,9,11,2,15137,89,6,21,4,11962,1,1,2,7,1,2,0,1,0,1,-1
245,10,7,12,20694,121,15,13,7,20240,45,8,7,12,17664,51,13,8,7,21225,99,5,21,7,16247,887,13,4,9,23491,78,7,5,9,16909,84,13,7,14,17941,202,11,10,5,22096,120,1,16,14,10720,1,-1,8,5,4,3,0,0,0,1,1
41,7,5,6,13738,254,12,11,5,14485,154,4,6,5,11134,236,15,5,4,19735,57,3,16,9,9489,6,1,1,7,10822,254,12,4,9,15816,112,6,12,7,13278,711,8,6,9,12913,32,2,10,9,8614,-1,1,6,3,2,2,1,0,0,0,1
266,3,12,2,10845,777,9,11,1,14158,64,9,16,3,11297,21,9,12,2,11817,497,1,25,4,7730,54,1,3,4,7152,163,3,5,6,8094,4,1,6,8,7513,222,6,4,5,11678,412,1,8,8,5943,-1,1,9,1,2,1,2,0,1,0,1
10,7,6,1,11338,64,7,12,2,10428,777,12,7,1,14120,110,2,6,2,9405,432,0,13,2,6634,875,0,5,6,5961,412,0,7,6,5048,887,4,1,6,7714,222,3,3,4,7925,427,1,5,6,6008,1,1,10,1,2,0,2,0,1,0,1
114,6,4,1,9188,64,10,7,3,10368,4,2,14,0,8315,119,7,7,2,10293,412,3,14,1,6139,711,3,2,5,6368,222,0,4,6,5489,516,0,3,4,4577,48,1,2,7,5016,201,3,2,6,5484,-1,1,9,0,1,1,2,0,0,0,1
222,12,6,8,15503,34,5,13,6,12476,412,1,12,10,7502,54,1,9,10,8124,56,11,12,5,14783,53,4,18,6,10142,60,12,14,6,15276,24,7,7,7,14007,145,12,17,5,17513,80,4,9,6,11053,-1,-1,6,7,1,4,1,1,0,2,-1
114,4,6,8,10390,254,5,5,5,11015,38,7,6,3,12659,110,9,7,10,10917,555,7,8,13,11959,78,2,6,6,9170,141,7,10,8,11784,99,11,7,5,13262,18,15,10,6,16614,89,4,23,7,10371,-1,-1,3,8,3,1,0,1,0,1,-1
24,5,2,4,7686,141,2,3,7,6862,16,0,2,4,5296,51,2,2,8,6412,25,0,4,5,4668,98,2,7,5,6975,234,3,3,1,8882,99,16,4,0,13302,202,4,8,1,9697,111,3,13,2,6957,-1,-1,0,7,0,3,0,2,0,0,-1
24,1,9,1,12209,64,7,9,2,11193,99,8,13,3,12354,15,9,5,5,11977,50,11,16,4,11444,133,3,4,5,11214,154,2,6,4,8461,711,3,2,7,9445,498,5,2,8,10146,63,2,2,12,7851,1,-1,10,2,2,2,1,0,0,0,1
875,2,2,15,9628,121,10,7,8,10932,157,5,9,15,9949,51,4,9,9,10966,350,3,14,9,7035,83,10,9,3,11666,64,10,10,3,11325,142,20,10,5,13676,22,8,16,7,11055,412,8,26,6,10778,-1,-1,3,7,1,2,0,1,0,0,-1
114,0,0,6,3795,234,1,1,2,5533,711,2,1,7,4774,523,1,0,5,5401,412,0,2,5,3422,164,3,2,1,5543,246,8,7,1,7351,134,9,9,1,8779,22,5,4,0,6328,432,0,14,2,4496,-1,-1,0,1,0,1,0,1,0,0,-1
777,4,3,7,9257,48,6,9,6,10114,55,9,5,8,11388,202,5,8,5,10679,89,1,9,9,5933,58,5,8,7,11065,163,8,12,2,12587,240,9,7,3,14066,21,9,9,7,12834,12,4,24,6,9255,-1,-1,1,9,1,2,0,2,0,1,-1
85,5,6,7,11719,35,4,5,8,8875,39,4,4,9,11177,202,4,6,8,10925,89,2,7,9,6614,36,13,12,2,13467,245,9,16,6,12770,104,13,14,2,16426,22,3,7,5,10168,79,3,18,4,8472,-1,-1,2,9,2,1,0,2,0,1,-1
3,12,13,7,12038,20,7,14,5,9903,98,5,14,5,8853,202,10,13,8,11981,89,3,21,8,7088,420,2,7,6,11368,91,13,11,7,14835,104,6,13,10,13626,30,8,12,9,12164,432,4,23,5,10124,1,-1,1,10,2,2,0,2,0,1,-1
24,0,0,4,3516,234,2,3,6,5615,131,1,0,8,5333,711,2,0,2,5165,111,1,2,3,4377,17,4,0,0,9258,20,3,11,2,7650,39,13,3,0,12573,236,1,3,3,7395,89,2,8,1,5437,1,-1,0,11,0,1,0,2,0,0,-1
164,13,2,2,16976,163,13,14,5,16153,104,5,9,9,13221,202,7,14,3,14547,89,1,18,7,8504,887,4,6,8,11474,68,8,5,7,12518,777,5,8,10,12597,51,7,6,5,15455,43,2,10,9,8354,-1,-1,11,1,2,2,2,0,1,1,1
92,3,2,10,8423,141,4,6,9,8115,42,10,1,7,13117,99,3,5,5,8224,267,1,10,8,6459,164,4,6,4,10227,246,5,11,1,10186,18,18,3,2,14440,69,11,8,5,11886,117,1,19,9,8140,-1,-1,3,7,0,4,0,2,0,1,-1
126,4,6,2,10513,234,4,5,3,8463,84,8,6,5,8522,236,8,4,2,10303,267,3,13,1,6510,777,0,4,7,7344,427,7,5,5,7976,104,4,5,5,9270,523,0,1,6,6203,40,2,7,4,5201,1,1,4,2,1,0,2,0,0,0,1
84,10,4,6,14648,121,5,9,7,13345,517,8,13,13,15104,236,8,4,5,17098,267,1,12,11,8151,41,9,14,11,18496,245,14,14,5,17196,4,4,20,8,12339,202,14,20,2,19919,111,1,20,6,9143,-1,1,7,6,2,3,2,0,0,2,-1
223,1,2,7,9390,245,7,5,13,12383,41,6,7,8,17442,18,8,7,5,16555,40,1,14,5,8752,17,2,10,3,15547,91,24,8,3,19851,3,5,16,6,13781,67,6,9,5,13932,44,1,21,6,9778,1,1,2,11,1,4,0,2,0,2,-1
266,2,1,4,7855,254,1,3,3,6004,245,1,0,4,5648,523,1,2,4,5713,412,1,2,3,4123,41,2,5,4,7877,246,8,5,1,8452,81,4,6,1,8280,517,4,3,0,7739,235,0,13,0,6473,-1,-1,1,3,0,2,0,2,0,0,-1
157,10,9,11,13980,163,6,18,6,13051,39,12,5,5,14402,498,19,8,3,18074,497,2,29,4,10003,84,5,10,8,10434,91,8,9,8,13612,41,14,10,9,19533,350,1,17,9,7591,81,0,1,15,9998,1,1,11,2,3,1,1,1,1,1,1
39,3,7,4,10619,68,10,8,2,11423,517,8,3,6,11713,67,11,6,5,11215,350,4,20,4,8575,164,6,3,3,9607,30,4,7,7,8296,555,3,14,9,7480,236,5,9,10,9097,267,3,11,7,6841,-1,1,10,1,1,1,2,0,0,0,1
266,1,1,10,5666,120,3,2,5,5518,7,0,2,5,4560,67,2,1,5,5990,89,2,2,4,4441,875,3,5,1,7837,68,12,2,2,9838,42,6,6,3,10795,236,6,3,1,8355,267,2,11,1,6061,1,-1,0,9,0,1,0,2,0,0,-1
6,7,5,4,13097,238,2,5,6,9327,42,9,3,2,13956,81,4,4,3,9521,37,0,16,3,7715,62,2,5,7,8934,64,8,8,3,10500,99,3,6,4,8734,51,3,2,4,10390,267,2,9,4,6789,-1,-1,11,3,3,1,0,2,1,0,1
69,4,6,4,10320,64,11,8,5,12261,10,6,7,6,13424,236,17,3,6,16053,44,0,21,5,8242,240,4,3,11,10220,246,5,11,4,10774,161,10,5,3,13212,202,6,3,9,10506,235,1,9,11,7942,1,1,9,3,4,0,1,1,1,0,1
350,4,25,5,9877,30,3,14,3,13669,119,1,5,12,7989,122,16,7,5,15234,92,21,6,4,18419,91,13,6,7,16822,875,8,1,12,10797,142,4,7,6,9075,22,1,8,12,8800,235,3,7,8,9975,1,1,9,3,3,1,0,0,0,0,1
39,18,5,10,18064,76,13,12,7,15191,112,1,7,7,11996,51,10,10,9,15019,63,12,10,9,13131,10,10,7,14,15603,876,6,10,10,10249,711,12,9,6,14268,15,9,8,11,13216,235,5,15,13,10168,1,1,11,2,4,0,1,0,1,0,1
